simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
25,exponential,0.21912656,0.119274542,0.060594266,0.281746032,0.281654483,0.008928571,0.00977229,0.598455688,0.071771256
25,gaussian,0.203238655,0.120481831,0.062923056,0.281746032,0.281949653,0.008928571,0.009766741,0.521180876,0.078373555
25,power_law,0.230438733,0.118407451,0.057826638,0.281746032,0.281935423,0.008928571,0.009677951,0.672493575,0.064817715
26,exponential,0.415042861,0.089646973,0.047942716,0.267857143,0.268988126,0.003968254,0.00491428,0.652523345,0.065772619
26,gaussian,0.388122262,0.091686614,0.050243218,0.267857143,0.268974082,0.003968254,0.004873512,0.60187003,0.070403582
26,power_law,0.441750763,0.087576519,0.045180339,0.267857143,0.269010789,0.003968254,0.00489016,0.706049078,0.060495035
27,exponential,0.289087471,0.110229835,0.053319612,0.299603175,0.300113932,0.007936508,0.008765129,0.675846319,0.064286179
27,gaussian,0.272342457,0.11152047,0.055210816,0.299603175,0.299954954,0.007936508,0.008800812,0.632783966,0.068423132
27,power_law,0.324820296,0.107423862,0.050036369,0.299603175,0.300050843,0.007936508,0.008821553,0.74793267,0.056689211
28,exponential,0.273834995,0.110715466,0.053855119,0.290674603,0.291464751,0.007936508,0.008781219,0.63524373,0.066889239
28,gaussian,0.248166434,0.112655264,0.056264157,0.290674603,0.291487072,0.007936508,0.008770895,0.559591319,0.073499233
28,power_law,0.311854054,0.107778196,0.050581108,0.290674603,0.29156281,0.007936508,0.008751891,0.718869991,0.058723032
29,exponential,0.365365656,0.098241044,0.049349877,0.288690476,0.288887463,0.005952381,0.006869265,0.698070885,0.061206668
29,gaussian,0.331001039,0.100865792,0.051965771,0.288690476,0.28906188,0.005952381,0.006825118,0.61143584,0.069434868
29,power_law,0.383461052,0.096830337,0.047327028,0.288690476,0.289208767,0.005952381,0.006893632,0.756260373,0.054993241
30,exponential,0.414284259,0.090216812,0.049047776,0.263888889,0.264826699,0.003968254,0.004870288,0.653643843,0.065975761
30,gaussian,0.379148232,0.092883376,0.051543726,0.263888889,0.26474938,0.003968254,0.004860274,0.590265814,0.071758616
30,power_law,0.434875145,0.088616835,0.047090926,0.263888889,0.26454362,0.003968254,0.004894066,0.701859717,0.061211537
31,exponential,0.372649959,0.098331432,0.051327287,0.276785714,0.277546503,0.005952381,0.006841487,0.622883383,0.068813572
31,gaussian,0.328324781,0.101745934,0.054238223,0.276785714,0.277457434,0.005952381,0.006810702,0.548441065,0.075299742
31,power_law,0.43800531,0.09306867,0.047261153,0.276785714,0.277654979,0.005952381,0.006843812,0.701524299,0.061219638
32,exponential,0.371374038,0.086472197,0.048385726,0.300595238,0.301040241,0.001984127,0.002924789,0.582630476,0.07321299
32,gaussian,0.347017256,0.088131506,0.050002195,0.300595238,0.300894314,0.001984127,0.002938027,0.542799692,0.076626861
32,power_law,0.42136593,0.082962597,0.044389628,0.300595238,0.300822173,0.001984127,0.00293719,0.685933617,0.063509472
33,exponential,0.304948778,0.105322838,0.054197665,0.29265873,0.293563368,0.005952381,0.006849268,0.625771006,0.070581381
33,gaussian,0.286077402,0.106743076,0.056456526,0.29265873,0.293487413,0.005952381,0.006833457,0.570141464,0.075645695
33,power_law,0.330835289,0.103342904,0.050970303,0.29265873,0.293306486,0.005952381,0.006823537,0.695032307,0.063715978
34,exponential,0.215471959,0.112885342,0.055193285,0.294642857,0.294237041,0.007936508,0.008769314,0.614962799,0.066719019
34,gaussian,0.188657017,0.114798327,0.057506996,0.294642857,0.294639602,0.007936508,0.008792566,0.557178356,0.071550509
34,power_law,0.253567394,0.110110471,0.052102384,0.294642857,0.294790117,0.007936508,0.008763455,0.682544703,0.060581441
35,exponential,0.263819785,0.104412467,0.053269466,0.273809524,0.273640377,0.005952381,0.00682983,0.61405604,0.067338508
35,gaussian,0.24798447,0.105529454,0.05511685,0.273809524,0.273791853,0.005952381,0.006840464,0.56297088,0.071656659
35,power_law,0.295986992,0.10210585,0.050115783,0.273809524,0.273695685,0.005952381,0.006858848,0.684610883,0.060873002
36,exponential,0.401921158,0.096038742,0.047763001,0.287698413,0.28877536,0.004960317,0.005846664,0.685688268,0.066008138
36,gaussian,0.353855973,0.099823297,0.051497542,0.287698413,0.289080822,0.004960317,0.005821863,0.597342192,0.07471112
36,power_law,0.443775354,0.092617351,0.044539042,0.287698413,0.288942553,0.004960317,0.005839751,0.754838275,0.058296639
37,exponential,0.30842653,0.118400124,0.056276387,0.283730159,0.284439918,0.009920635,0.010739025,0.687815161,0.067191936
37,gaussian,0.269609142,0.121677606,0.060625817,0.283730159,0.284820313,0.009920635,0.010702164,0.591438172,0.076867038
37,power_law,0.331402182,0.11641675,0.052857964,0.283730159,0.284597749,0.009920635,0.010736669,0.746883765,0.060502212
38,exponential,0.409164722,0.095504275,0.050467453,0.267857143,0.269570406,0.004960317,0.005720455,0.64092133,0.069841846
38,gaussian,0.372097379,0.098454541,0.053360709,0.267857143,0.268967014,0.004960317,0.005836868,0.575272418,0.075958458
38,power_law,0.460093065,0.091295434,0.045708885,0.267857143,0.269427827,0.004960317,0.005856926,0.733999099,0.060112177
39,exponential,0.285015007,0.115046209,0.056217785,0.278769841,0.279667256,0.008928571,0.009766028,0.632336877,0.069739208
39,gaussian,0.248464471,0.117950179,0.059219708,0.278769841,0.279896856,0.008928571,0.009732174,0.557590436,0.076500492
39,power_law,0.34873052,0.109800473,0.051450423,0.278769841,0.279829923,0.008928571,0.009774523,0.74199517,0.058420584
40,exponential,0.239473393,0.118760536,0.057679858,0.270833333,0.271955016,0.009920635,0.010703001,0.608600348,0.068576334
40,gaussian,0.217495744,0.120464283,0.059884265,0.270833333,0.27190067,0.009920635,0.010747489,0.547195866,0.073759717
40,power_law,0.275482587,0.115914925,0.053345065,0.270833333,0.271733631,0.009920635,0.010722501,0.704502765,0.059585524
41,exponential,0.359733745,0.104290567,0.051313887,0.293650794,0.295124039,0.005952381,0.006814112,0.662498276,0.070520225
41,gaussian,0.310864202,0.108197475,0.054836825,0.293650794,0.295157955,0.005952381,0.006795697,0.560042419,0.080515797
41,power_law,0.384951973,0.102216084,0.049208313,0.293650794,0.295095424,0.005952381,0.006812841,0.71019321,0.065347649
42,exponential,0.311167864,0.110097029,0.055979945,0.279761905,0.280158017,0.007936508,0.008806641,0.625473595,0.070229188
42,gaussian,0.287081016,0.112005407,0.05831926,0.279761905,0.280301525,0.007936508,0.008801091,0.567469856,0.075471784
42,power_law,0.342591937,0.107556438,0.052774506,0.279761905,0.280376705,0.007936508,0.008785435,0.699856076,0.062869673
43,exponential,0.301411667,0.10876258,0.053457517,0.28968254,0.289321119,0.006944444,0.007833147,0.702155862,0.063817643
43,gaussian,0.279051801,0.110489465,0.056182064,0.28968254,0.28933572,0.006944444,0.007779886,0.623515482,0.071749651
43,power_law,0.331470727,0.106396919,0.049886798,0.28968254,0.289192553,0.006944444,0.007799913,0.77716951,0.055199296
44,exponential,0.348542303,0.095261426,0.049308594,0.279761905,0.280350043,0.004960317,0.005852834,0.615178878,0.06723545
44,gaussian,0.304757358,0.098410665,0.051956219,0.279761905,0.280467231,0.004960317,0.005863467,0.541927514,0.073356055
44,power_law,0.380526358,0.092893512,0.046889749,0.279761905,0.280528336,0.004960317,0.005878038,0.677440654,0.061556466
45,exponential,0.428310069,0.089351183,0.049748968,0.287698413,0.28927474,0.003968254,0.0048985,0.604018139,0.071664094
45,gaussian,0.391955031,0.092148418,0.051966053,0.287698413,0.289236235,0.003968254,0.004851904,0.545985633,0.076735931
45,power_law,0.474592756,0.085658026,0.045884627,0.287698413,0.289122985,0.003968254,0.004857763,0.699669161,0.062411402
46,exponential,0.2233184,0.122080823,0.060604544,0.276785714,0.277403801,0.009920635,0.010696801,0.600609172,0.071845295
46,gaussian,0.211189521,0.123030354,0.062588271,0.276785714,0.277159753,0.009920635,0.010747768,0.547747637,0.076452152
46,power_law,0.23668064,0.121026111,0.057425889,0.276785714,0.277399306,0.009920635,0.010828032,0.683293769,0.063977549
47,exponential,0.380158608,0.093234882,0.049932645,0.266865079,0.267196708,0.003968254,0.0048453,0.629791663,0.069241794
47,gaussian,0.356420004,0.095003456,0.051771688,0.266865079,0.267321646,0.003968254,0.004891307,0.584583754,0.073347777
47,power_law,0.432219132,0.08923362,0.045748467,0.266865079,0.267190383,0.003968254,0.004894097,0.735229461,0.058557166
48,exponential,0.330395755,0.110897205,0.05331097,0.271825397,0.272665086,0.008928571,0.009801556,0.673400432,0.065210755
48,gaussian,0.289267109,0.114252236,0.05685347,0.271825397,0.272766183,0.008928571,0.009769159,0.566200674,0.075154651
48,power_law,0.33759166,0.110299716,0.05100157,0.271825397,0.272490606,0.008928571,0.009758371,0.733827507,0.058869861
49,exponential,0.380548517,0.094930401,0.048243981,0.282738095,0.283392702,0.004960317,0.00586294,0.694885038,0.062041262
49,gaussian,0.343040089,0.09776223,0.051837528,0.282738095,0.283403026,0.004960317,0.005876643,0.60456162,0.070629849
49,power_law,0.388639676,0.094308381,0.046502546,0.282738095,0.283182292,0.004960317,0.00585891,0.73093995,0.058260402
50,exponential,0.363371312,0.097061093,0.048422718,0.282738095,0.28386046,0.004960317,0.005850012,0.664431478,0.065873943
50,gaussian,0.334894267,0.099208166,0.050804745,0.282738095,0.283781932,0.004960317,0.00582735,0.608415981,0.071159933
50,power_law,0.407282211,0.09365394,0.045087776,0.282738095,0.283972408,0.004960317,0.005883216,0.733902034,0.058660239
51,exponential,0.423760328,0.092150761,0.05126447,0.251984127,0.253289373,0.004960317,0.005801153,0.609484678,0.069568627
51,gaussian,0.394739716,0.09444271,0.053461317,0.251984127,0.253461341,0.004960317,0.005848772,0.561056379,0.073756239
51,power_law,0.474160807,0.088028606,0.046924173,0.251984127,0.253206907,0.004960317,0.005841084,0.700654156,0.060908936
52,exponential,0.319160968,0.110122343,0.055558865,0.275793651,0.27687376,0.007936508,0.008756758,0.620936644,0.070904965
