simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
63,exponential,0.205120516,0.093780476,0.053372782,0.266,0.266824844,0.004,0.004916031,0.600623189,0.059156666
63,gaussian,-0.055278261,0.108055104,0.065723822,0.266,0.266674063,0.004,0.004940656,0.155432845,0.086025927
63,power_law,0.290231055,0.088617661,0.046759875,0.266,0.26683875,0.004,0.004924688,0.610030699,0.058455782
64,exponential,0.232648187,0.112681217,0.060714102,0.271,0.272263781,0.008,0.008851406,0.580744264,0.069258594
64,gaussian,0.012637227,0.127818184,0.07411881,0.271,0.27163625,0.008,0.008819625,0.217206636,0.094636296
64,power_law,0.271735591,0.109773828,0.053504486,0.271,0.272140594,0.008,0.008861844,0.601034613,0.067561888
65,exponential,0.188679701,0.116928226,0.061288115,0.278,0.27899275,0.009,0.009871688,0.582047014,0.066763918
65,gaussian,-0.075313932,0.134614185,0.079357936,0.278,0.2786725,0.009,0.009859031,0.173299846,0.093897085
65,power_law,0.225016271,0.114279803,0.055855997,0.278,0.279053313,0.009,0.009853938,0.58974627,0.066146119
66,exponential,0.21930059,0.123896226,0.063183734,0.252,0.252658406,0.012,0.012766594,0.651536081,0.061480912
66,gaussian,-0.030225873,0.142325388,0.082296166,0.252,0.251611188,0.012,0.012784156,0.207542424,0.092714872
66,power_law,0.242051293,0.122077622,0.057963273,0.252,0.252858906,0.012,0.012747781,0.661206224,0.060621839
67,exponential,0.186049887,0.127867535,0.06571656,0.276,0.276601375,0.013,0.013779625,0.614609761,0.063498247
67,gaussian,0.038773846,0.138955003,0.076185636,0.276,0.276661125,0.013,0.013739938,0.280131855,0.08678364
67,power_law,0.229222282,0.12443025,0.059298581,0.276,0.276774156,0.013,0.013809063,0.635933892,0.061716531
68,exponential,0.255445241,0.107539799,0.057996921,0.27,0.270682375,0.008,0.008820563,0.637273326,0.060551757
68,gaussian,0.068055458,0.120313936,0.069386993,0.27,0.270776438,0.008,0.008845406,0.240340822,0.087628706
68,power_law,0.289342358,0.105063318,0.051465319,0.27,0.270863531,0.008,0.008845813,0.640580919,0.060275048
69,exponential,0.187080752,0.115280783,0.061160337,0.29,0.289827844,0.009,0.00979925,0.647557396,0.059883454
69,gaussian,-0.029401441,0.129725573,0.074167826,0.29,0.290455563,0.009,0.009835156,0.205239075,0.089925093
69,power_law,0.235890753,0.111766317,0.054633949,0.29,0.290451063,0.009,0.009882719,0.634035297,0.06102141
70,exponential,0.160194455,0.110522824,0.059221397,0.278,0.27815975,0.007,0.007835813,0.583605212,0.064398665
70,gaussian,-0.176734186,0.130828328,0.077564567,0.278,0.277610688,0.007,0.007900906,0.115102463,0.093879488
70,power_law,0.221773668,0.106393615,0.053737888,0.278,0.278594656,0.007,0.007836281,0.589124684,0.063970427
71,exponential,0.172426123,0.125163393,0.064092875,0.27,0.270532406,0.011,0.011838906,0.632750194,0.064017455
71,gaussian,0.044031791,0.134522728,0.073793495,0.27,0.270606188,0.011,0.0118305,0.305635846,0.08802606
71,power_law,0.22083882,0.121447225,0.056844918,0.27,0.270944,0.011,0.011884656,0.638127593,0.063547044
72,exponential,0.143029275,0.096656163,0.054435749,0.286,0.286486844,0.004,0.004918813,0.568768638,0.061310998
72,gaussian,-0.142472278,0.111601335,0.066206605,0.286,0.285473063,0.004,0.004917188,0.190925256,0.083980322
72,power_law,0.248974559,0.090484435,0.048220066,0.286,0.286774594,0.004,0.004902906,0.568860779,0.061304447
73,exponential,0.189733035,0.110792069,0.060410801,0.296,0.296298625,0.007,0.007843125,0.603561184,0.065824608
73,gaussian,-0.003319242,0.123286118,0.069456743,0.296,0.295608406,0.007,0.007868875,0.293494123,0.087873532
73,power_law,0.253266675,0.106359766,0.054324318,0.296,0.296529656,0.007,0.007823531,0.588902617,0.067030514
74,exponential,0.151479441,0.120658861,0.063083827,0.274,0.274658531,0.01,0.010820563,0.607773891,0.062465573
74,gaussian,-0.047598957,0.134068134,0.075900368,0.274,0.274386844,0.01,0.010806,0.177112906,0.090477919
74,power_law,0.205334729,0.116767008,0.056145852,0.274,0.274954,0.01,0.010828188,0.612683994,0.062073352
75,exponential,0.204642203,0.113132009,0.05938614,0.267,0.26822475,0.009,0.009851438,0.590391468,0.062914076
75,gaussian,0.014953148,0.125902013,0.069978845,0.267,0.26787525,0.009,0.009816844,0.240247101,0.085683956
75,power_law,0.254627725,0.109519347,0.053677787,0.267,0.268093125,0.009,0.009858219,0.621106914,0.060509236
76,exponential,0.364437691,0.08098384,0.052237895,0.288,0.289076156,0.001,0.00197025,0.625033103,0.065214451
76,gaussian,0.133505483,0.094558856,0.061228699,0.288,0.288740719,0.001,0.001972125,0.310045887,0.088462148
76,power_law,0.449202571,0.075390262,0.04599063,0.288,0.289509656,0.001,0.001967594,0.595606226,0.067725093
77,exponential,0.164416416,0.123819952,0.064530454,0.286,0.286199719,0.011,0.01175725,0.613847713,0.063697699
77,gaussian,0.029465386,0.133444659,0.074446649,0.286,0.286644969,0.011,0.011803563,0.237429707,0.089512643
77,power_law,0.210724608,0.120339988,0.05781661,0.286,0.286942563,0.011,0.011794563,0.616582642,0.063471728
78,exponential,0.200311053,0.113616843,0.058686202,0.283,0.283355656,0.008,0.008851563,0.645397114,0.062395069
78,gaussian,-0.177690152,0.137878863,0.081974037,0.283,0.282801906,0.008,0.008851031,0.157976436,0.096148222
78,power_law,0.238159452,0.110895574,0.054088211,0.283,0.283554375,0.008,0.008862938,0.629652019,0.063765259
79,exponential,0.223316912,0.103911369,0.058967942,0.306,0.305635156,0.006,0.006906531,0.614889612,0.063806978
79,gaussian,0.013043953,0.117135908,0.068895714,0.306,0.306059906,0.006,0.006856,0.25045958,0.089017028
79,power_law,0.285837182,0.099641386,0.051863384,0.306,0.306501375,0.006,0.006876906,0.602962492,0.064787516
80,exponential,0.216040526,0.105871758,0.054366829,0.31,0.310476406,0.007,0.007882844,0.645832819,0.059502819
