simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
28,gaussian,0.165165855,0.117557214,0.062492014,0.303571429,0.304488746,0.008928571,0.009787202,0.442933926,0.076643457
28,power_law,0.222718049,0.113432754,0.056805295,0.303571429,0.304214751,0.008928571,0.009739521,0.609265529,0.064189293
29,exponential,0.347363414,0.084871019,0.048781522,0.287698413,0.288687159,0.001984127,0.002929967,0.541838043,0.071626043
29,gaussian,0.308076952,0.087388163,0.051256269,0.287698413,0.288669519,0.001984127,0.002918434,0.46670291,0.077276252
29,power_law,0.398612885,0.081470573,0.045303654,0.287698413,0.28857115,0.001984127,0.002989676,0.659371214,0.061759265
30,exponential,0.228486646,0.100350011,0.054580237,0.282738095,0.283028367,0.004960317,0.005832961,0.526234075,0.070061756
30,gaussian,0.212801498,0.101364955,0.056624013,0.282738095,0.283161179,0.004960317,0.005854353,0.462825639,0.074603078
30,power_law,0.254759926,0.098626541,0.05191946,0.282738095,0.282907769,0.004960317,0.005840402,0.603320247,0.064109018
31,exponential,0.233854373,0.109882322,0.057531582,0.281746032,0.282529359,0.006944444,0.00780971,0.522221874,0.074747961
31,gaussian,0.201688927,0.112165227,0.060104275,0.281746032,0.282639385,0.006944444,0.007821088,0.441516909,0.080814862
31,power_law,0.293467614,0.10552083,0.052805125,0.281746032,0.282675192,0.006944444,0.007823072,0.648090009,0.064150791
32,exponential,0.26980812,0.099243631,0.056380586,0.314484127,0.314798301,0.004960317,0.005830698,0.493654896,0.075337654
32,gaussian,0.242865901,0.101057965,0.058559734,0.314484127,0.314846354,0.004960317,0.005858693,0.433169389,0.079710482
32,power_law,0.305762957,0.096769398,0.052059911,0.314484127,0.322593657,0.004960317,0.005464069,0.587075775,0.068033681
33,exponential,0.247548582,0.110987607,0.059478255,0.28968254,0.290628596,0.007936508,0.008769252,0.516739302,0.073948977
33,gaussian,0.222087977,0.112849723,0.062100413,0.28968254,0.290506975,0.007936508,0.008759921,0.451770426,0.078763074
33,power_law,0.293379779,0.107554426,0.05537795,0.28968254,0.290659009,0.007936508,0.00878063,0.60796652,0.066604414
34,exponential,0.182006421,0.12392508,0.064562997,0.290674603,0.291395802,0.010912698,0.01172619,0.499535507,0.074873185
34,gaussian,0.165974677,0.125133583,0.066970566,0.290674603,0.291465836,0.010912698,0.011722098,0.435845838,0.079494772
34,power_law,0.241954807,0.119297628,0.059363202,0.290674603,0.29136449,0.010912698,0.011749783,0.627560353,0.064590348
35,exponential,0.167795722,0.121103473,0.063251859,0.271825397,0.271991846,0.009920635,0.010738436,0.500285722,0.072992707
35,gaussian,0.156949955,0.121890064,0.065165932,0.271825397,0.271836527,0.009920635,0.010743676,0.449768674,0.076593382
35,power_law,0.19801322,0.118884499,0.059465403,0.271825397,0.271918744,0.009920635,0.010746187,0.60636936,0.064783296
36,exponential,0.303172699,0.094046177,0.051196328,0.296626984,0.297676494,0.003968254,0.004871032,0.524035637,0.072997478
36,gaussian,0.26920008,0.096311426,0.054029691,0.296626984,0.29772495,0.003968254,0.004878069,0.452937027,0.078259901
36,power_law,0.334620731,0.091899511,0.04813944,0.296626984,0.297525205,0.003968254,0.004878875,0.619134059,0.065299026
37,exponential,0.285281928,0.099985086,0.053483704,0.284722222,0.285468099,0.004960317,0.005835069,0.557935484,0.071568354
37,gaussian,0.260749424,0.101686589,0.05577259,0.284722222,0.285688399,0.004960317,0.005852183,0.495501997,0.076455358
37,power_law,0.320789687,0.097469778,0.04968609,0.284722222,0.285516121,0.004960317,0.005835472,0.652887386,0.063418125
38,exponential,0.28428376,0.109166552,0.056979847,0.288690476,0.289988498,0.007936508,0.008771298,0.558054449,0.072173953
38,gaussian,0.247939244,0.111904003,0.060467784,0.288690476,0.289891245,0.007936508,0.008762215,0.472200531,0.078873403
38,power_law,0.338388795,0.104959217,0.051724443,0.288690476,0.290125899,0.007936508,0.008744544,0.666540657,0.062692783
39,exponential,0.190385332,0.125681449,0.064530578,0.281746032,0.282712302,0.011904762,0.012688864,0.505118874,0.073689258
39,gaussian,0.16882532,0.1273439,0.067041156,0.281746032,0.283889354,0.011904762,0.012965898,0.441778744,0.078263077
39,power_law,0.225818916,0.122900393,0.060297419,0.281746032,0.282315042,0.011904762,0.012701141,0.630756191,0.06365175
40,exponential,0.184483911,0.111307851,0.058568892,0.26984127,0.270605562,0.007936508,0.008796472,0.47166479,0.071689808
40,gaussian,0.166608248,0.112521142,0.060297886,0.26984127,0.270553447,0.007936508,0.008788473,0.421204986,0.075035198
40,power_law,0.220782651,0.108802491,0.055381572,0.26984127,0.270371156,0.007936508,0.008762587,0.578346372,0.064044311
41,exponential,0.268165412,0.107985827,0.056027511,0.262896825,0.264462333,0.006944444,0.007783823,0.541535141,0.073086147
41,gaussian,0.24121189,0.109956409,0.058132182,0.262896825,0.264608879,0.006944444,0.007806827,0.480120225,0.077827575
41,power_law,0.319019664,0.104166381,0.052513322,0.262896825,0.264543589,0.006944444,0.007795356,0.62899177,0.065746677
42,exponential,0.243248675,0.106850439,0.059007906,0.281746032,0.282213573,0.005952381,0.006842169,0.499799496,0.077027306
42,gaussian,0.218743838,0.108566651,0.061356384,0.281746032,0.282239335,0.005952381,0.006872024,0.437263558,0.081700585
42,power_law,0.312273353,0.101860931,0.053854956,0.281746032,0.282753007,0.005952381,0.006821274,0.611036314,0.067924613
43,exponential,0.205228797,0.107669929,0.056493253,0.28968254,0.289660311,0.006944444,0.007809245,0.550934092,0.067813779
43,gaussian,0.189970062,0.108698588,0.058601453,0.28968254,0.289896918,0.006944444,0.007765594,0.479791615,0.072988019
43,power_law,0.244613581,0.104968249,0.052437603,0.28968254,0.289540799,0.006944444,0.007833519,0.660773957,0.058939643
44,exponential,0.216128008,0.109641838,0.058222835,0.273809524,0.274708798,0.006944444,0.0078156,0.477516071,0.075924425
44,gaussian,0.195561225,0.111070884,0.060221686,0.273809524,0.274738653,0.006944444,0.007802114,0.427949844,0.079444182
44,power_law,0.27223697,0.105644946,0.05342372,0.273809524,0.274769965,0.006944444,0.007802827,0.611043231,0.065508206
45,exponential,0.278464386,0.097642169,0.053873444,0.290674603,0.292060361,0.004960317,0.005867312,0.511834572,0.07181866
45,gaussian,0.252136024,0.099407657,0.056188155,0.290674603,0.291940848,0.004960317,0.005876209,0.448394899,0.076342772
45,power_law,0.326303078,0.094349763,0.049637189,0.290674603,0.291893601,0.004960317,0.00581715,0.637969108,0.061848135
46,exponential,0.189377714,0.11681353,0.059883867,0.281746032,0.282506541,0.008928571,0.00974814,0.485243663,0.074901276
46,gaussian,0.172749471,0.118005542,0.061883223,0.281746032,0.282678044,0.008928571,0.009732918,0.426050063,0.079090691
46,power_law,0.227710805,0.114018115,0.054849578,0.281746032,0.282549169,0.008928571,0.009748977,0.633296329,0.063218763
47,exponential,0.350389531,0.087079195,0.051549958,0.287698413,0.288386006,0.001984127,0.002913318,0.504996072,0.077305146
47,gaussian,0.311198477,0.089667477,0.054053566,0.287698413,0.286323444,0.001984127,0.002836837,0.436857432,0.082454291
47,power_law,0.423116385,0.082060092,0.046301117,0.287698413,0.288309865,0.001984127,0.002951637,0.65731691,0.064320649
48,exponential,0.232840335,0.11205595,0.057123904,0.275793651,0.277629278,0.007936508,0.008616443,0.533249376,0.072689994
48,gaussian,0.205813223,0.114012735,0.059725638,0.275793651,0.276809958,0.007936508,0.008840123,0.466472541,0.077716023
48,power_law,0.270806569,0.10924798,0.053700944,0.275793651,0.276428013,0.007936508,0.008764912,0.640723052,0.06377447
49,exponential,0.222289833,0.119757155,0.060797309,0.274801587,0.275297557,0.010912698,0.011688771,0.574755998,0.067216275
49,gaussian,0.205859863,0.121015543,0.063030758,0.274801587,0.275216425,0.010912698,0.011727803,0.513215226,0.071915721
49,power_law,0.248610691,0.117713178,0.057111361,0.274801587,0.275333891,0.010912698,0.011712023,0.665270807,0.059635126
50,exponential,0.204325831,0.125946273,0.062633956,0.281746032,0.282737041,0.012896825,0.013676401,0.528427604,0.069914543
50,gaussian,0.190898814,0.1270045,0.064721431,0.281746032,0.283093626,0.012896825,0.013713883,0.475699825,0.073719662
50,power_law,0.237756589,0.123272025,0.059269665,0.281746032,0.283002697,0.012896825,0.013573227,0.613422917,0.063301119
51,exponential,0.231170746,0.117317517,0.062400668,0.25297619,0.254021236,0.009920635,0.010765005,0.506457262,0.073250252
51,gaussian,0.210950653,0.118850221,0.064372445,0.25297619,0.253958457,0.009920635,0.0107899,0.44758474,0.077496051
51,power_law,0.25842628,0.115219259,0.058272275,0.25297619,0.253287977,0.009920635,0.010767702,0.629704126,0.063448473
52,exponential,0.205838036,0.128078633,0.062965949,0.26984127,0.271137711,0.012896825,0.01365005,0.566733307,0.069821981
52,gaussian,0.184548816,0.129783991,0.065809441,0.26984127,0.271187407,0.012896825,0.013676091,0.495753244,0.075324468
52,power_law,0.248741219,0.124570992,0.058424835,0.26984127,0.271149058,0.012896825,0.013668341,0.673519492,0.060609841
53,exponential,0.154821404,0.12926586,0.067182224,0.288690476,0.288853702,0.012896825,0.01364512,0.480940883,0.073027552
53,gaussian,0.139488752,0.130433116,0.069023892,0.288690476,0.288976997,0.012896825,0.013659939,0.425516583,0.076827567
53,power_law,0.180781289,0.127265159,0.06293268,0.288690476,0.288522755,0.012896825,0.013645523,0.601392923,0.063995706
54,exponential,0.185703185,0.119208363,0.059346922,0.290674603,0.291848834,0.009920635,0.010715278,0.5262194,0.070947847
54,gaussian,0.166302868,0.120620052,0.061903332,0.290674603,0.291700583,0.009920635,0.010764881,0.454700642,0.076114619
54,power_law,0.236601987,0.115422604,0.053449632,0.290674603,0.291788783,0.009920635,0.01075865,0.6722675,0.059007925
55,exponential,0.317447671,0.105665399,0.057454572,0.262896825,0.264625682,0.006944444,0.007833178,0.550888676,0.073820405
55,gaussian,0.279925628,0.108530923,0.060760608,0.262896825,0.264427579,0.006944444,0.007790365,0.472679829,0.079990169
55,power_law,0.382703798,0.100487403,0.052763662,0.262896825,0.264552269,0.006944444,0.007838728,0.66591271,0.063669201
56,exponential,0.201723776,0.118303693,0.062570209,0.290674603,0.291670604,0.008928571,0.009765718,0.467776669,0.07947133
56,gaussian,0.182246605,0.119738243,0.064507356,0.290674603,0.29150896,0.008928571,0.009770368,0.408417786,0.083785927
56,power_law,0.256071494,0.114205575,0.057458772,0.290674603,0.291419767,0.008928571,0.009761254,0.623317088,0.066857708
57,exponential,0.223951204,0.109922789,0.056371105,0.258928571,0.259925998,0.007936508,0.008806858,0.542682108,0.068088081
57,gaussian,0.202310937,0.11144486,0.058921223,0.258928571,0.259939484,0.007936508,0.008795325,0.479786304,0.072619439
57,power_law,0.25011284,0.108054083,0.052753181,0.258928571,0.259771236,0.007936508,0.008801773,0.647330118,0.059792428
58,exponential,0.259321904,0.1046661,0.057315589,0.276785714,0.277582682,0.005952381,0.006837984,0.497423704,0.075816646
58,gaussian,0.235322697,0.106348261,0.059618681,0.276785714,0.277864366,0.005952381,0.006854508,0.430425452,0.080712138
