,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
70,23,gaussian,2,248.51127652036536,10.018094634227452,13.09479250819742,-111.1951837261534,19.517889648947186,68.6919660719048,False
71,23,power_law,0,359.70646024651876,12.991217900264871,0.0,0.0,24.943054924307273,87.99360004402071,True
72,24,exponential,1,381.276038147533,9.123638785290836,9.767909828601324,-55.30644213427246,17.464144402620875,62.24183286418846,False
73,24,gaussian,2,324.0042908099982,10.53440255461544,13.69300415015326,-112.5781894718072,20.390958939336514,72.07984108403593,False
74,24,power_law,0,436.58248028180543,13.912253814654491,0.0,0.0,26.757950408005225,94.643764193516,True
75,25,exponential,1,393.41955716519544,8.89661656270664,7.9168594337963425,-32.70307811372379,16.986380611968965,60.649599734021486,False
76,25,gaussian,2,343.25120580864177,10.249438479375897,11.998110257676732,-82.87142947027746,19.782843042954614,70.07171147507064,False
77,25,power_law,0,426.12263527891923,12.642840799660576,0.0,0.0,24.32933049966665,86.19587201890118,True
78,26,exponential,1,424.4074426189537,9.000898579818795,9.676251593440284,-54.09993700545647,17.12975064266997,61.29691482543935,False
79,26,gaussian,2,364.1198520068271,9.925983869315075,13.636572708974292,-114.38752761758309,19.101745317768387,67.81920043508771,False
80,26,power_law,0,478.5073796244102,14.05106168416313,0.0,0.0,26.983395390195096,95.62832366239853,True
81,27,exponential,1,361.97057472089716,8.865387636002993,9.477952217697503,-50.225497103041334,16.985258675671776,60.49176190692985,False
82,27,gaussian,2,304.95836357079213,10.275346184694854,13.484402933988843,-107.23770825314637,19.91176294933182,70.32997405108847,False
83,27,power_law,0,412.1960718239385,11.224327864467682,0.0,0.0,21.530334573099484,76.45113583316204,True
84,28,exponential,1,317.09844310274127,9.122880987935844,9.280946308947742,-46.15383053655688,17.591079852746542,62.366526837153934,False
85,28,gaussian,2,261.74603972306795,11.317512510100869,13.200345237418825,-101.5062339162302,22.08061158473931,77.61650001600545,False
86,28,power_law,0,363.25227363929815,13.4020923934155,0.0,0.0,25.935382627003026,91.44072766287927,True
87,29,exponential,1,421.1776875883754,9.336111164403064,11.128250198572122,-60.59458309844484,17.804732510827023,63.6146464436332,False
88,29,gaussian,2,361.9909762489974,10.592597069715737,15.104301235870249,-119.78129443782285,20.42663351249121,72.38916772748573,False
89,29,power_law,0,481.77227068682026,13.726199451591128,0.0,0.0,26.20958560604681,92.96947788588845,True
90,30,exponential,1,406.5664550774765,9.203636105981388,10.217534381463507,-45.567699419619146,17.57364350839484,62.74417657142836,False
91,30,gaussian,2,348.5444664865993,10.093161095362973,14.636251387688736,-103.58968801049639,19.4627927731392,68.99116449684836,False
92,30,power_law,0,452.13415449709566,14.425918660976208,0.0,0.0,27.752975618269346,98.15998355862725,True
93,31,exponential,1,418.00283144552674,9.358929295510393,9.67491783198506,-46.439383639544246,17.861565887466025,63.795577399229536,False
94,31,gaussian,2,363.73094928454407,10.212121214943465,13.883626291169524,-100.71126580052692,19.668443348059416,69.7764495925342,False
95,31,power_law,0,464.442215085071,14.600401118156128,0.0,0.0,27.944338564814263,98.88248600831791,True
96,32,exponential,1,475.84198772384707,8.948284866744416,9.944844699801418,-56.80738459542613,16.918675999377594,60.81902047203514,False
97,32,gaussian,2,414.9386198432494,10.114508524933967,14.060447601069136,-117.7107524760238,19.365425377790846,68.97960310914787,False
98,32,power_law,0,532.6493723192732,12.792501726955152,0.0,0.0,24.36544705834376,86.84245392777812,True
99,33,exponential,1,318.9893618485794,8.799316803149054,10.371636837959588,-70.44135693179112,16.943839994219523,60.13816092420543,False
100,33,gaussian,2,256.58990056818595,10.241425305683038,13.935483312528048,-132.84081821218456,19.943846254690815,70.2041143802204,False
101,33,power_law,0,389.4307187803705,12.160546356447185,0.0,0.0,23.407684605727727,82.83020131343797,True
102,34,exponential,1,341.69142288323945,9.569619136249514,9.90829528882771,-42.668432554653066,18.43422089341745,65.40173040956618,False
103,34,gaussian,2,290.68041456964465,11.439243531987188,13.930946462076857,-93.67944086824787,22.272973862786255,78.42302300027357,False
104,34,power_law,0,384.3598554378925,15.154735846776532,0.0,0.0,29.29295999909343,103.15217314358907,True
105,35,exponential,1,489.6447923855002,8.765806892122043,7.786918606841421,-28.87854775622236,16.5323216645899,59.55085414962725,False
106,35,gaussian,2,437.76316684910034,10.789351134580102,12.309068588211852,-80.7601732926222,20.68204374743513,73.6428235654317,False
107,35,power_law,0,518.5233401417225,11.603788818732141,0.0,0.0,22.090073178988956,78.9065749579283,True
108,36,exponential,1,361.1066897601547,9.408549435787108,10.109062527407328,-48.24073859273403,18.07064541273138,64.23987484484906,False
109,36,gaussian,2,307.42357336824915,10.709038169123403,13.805993567501687,-101.9238549846396,20.774913805063484,73.3260015643761,False
110,36,power_law,0,409.34742835288876,15.587357879341312,0.0,0.0,30.066677480022925,105.94964851443781,True
111,37,exponential,1,407.4647879946583,9.18906351778378,9.900880865285762,-51.42449992836174,17.531603591963403,62.603324179245675,False
112,37,gaussian,2,346.19916073259435,10.30425919338711,13.845774676269825,-112.6901271904257,19.885493885997878,70.44108782024064,False
113,37,power_law,0,458.88928792302005,14.698646350467072,0.0,0.0,28.312113288290956,100.1259397307822,True
114,38,exponential,1,353.85115431917893,9.343737742750136,9.955470081563593,-61.206113188857444,17.944312690659654,63.76769371483312,False
115,38,gaussian,2,291.44199446002824,10.338720542475983,13.789872879357391,-123.61527304800813,20.060290155016254,70.77737264590172,False
116,38,power_law,0,415.0572675080364,15.974907386753557,0.0,0.0,30.84130049235168,108.65600245448302,True
117,39,exponential,1,366.8712479903256,9.316008060889999,10.860486179476018,-61.02756177699922,17.88572220146091,63.62876844734283,False
118,39,gaussian,2,307.6650466135359,10.484808386802285,15.073749972371335,-120.23376315378897,20.32746421375725,71.78035944908893,False
119,39,power_law,0,427.89880976732485,12.167491616442533,0.0,0.0,23.13259105696007,82.06836311534073,True
120,40,exponential,1,419.3544144239217,8.644688239881873,8.175237317714496,-31.790191989929383,16.43118039363152,58.857124522497486,False
121,40,gaussian,2,366.4449247918317,10.70040404054862,12.789168394381829,-84.6996816220194,20.649367134858846,73.18088657003365,False
