simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
34,power_law,0.379214894,0.115180977,0.044379692,0.285856574,0.287051544,0.009960159,0.010801886,0.830501462,0.052698329
35,exponential,0.236113443,0.131374038,0.061090303,0.263944223,0.265758311,0.012948207,0.013690332,0.544176435,0.080232758
35,gaussian,0.097131118,0.142826061,0.071888554,0.263944223,0.265049894,0.012948207,0.013688216,0.233832753,0.104019588
35,power_law,0.352046943,0.120994851,0.046742202,0.263944223,0.264994958,0.012948207,0.013656873,0.836413544,0.048064785
36,exponential,0.250098567,0.118151177,0.054439314,0.295816733,0.29688773,0.007968127,0.008850909,0.496024821,0.08765355
36,gaussian,0.100792371,0.129379644,0.063974744,0.295816733,0.296409985,0.007968127,0.00880089,0.216595214,0.109284368
36,power_law,0.400806811,0.10561349,0.040228134,0.295816733,0.296429189,0.007968127,0.008820468,0.842945885,0.04893162
37,exponential,0.331203668,0.100541293,0.048867278,0.304780876,0.305780161,0.002988048,0.003938216,0.494859301,0.091732209
37,gaussian,0.133938328,0.114412094,0.058579573,0.304780876,0.305598823,0.002988048,0.003929065,0.210637693,0.114671069
37,power_law,0.538993161,0.083473997,0.034525142,0.304780876,0.305058049,0.002988048,0.003915961,0.831314849,0.053009547
38,exponential,0.37222693,0.092425211,0.044527516,0.289840637,0.291414654,0.002988048,0.003928131,0.528635918,0.082117806
38,gaussian,0.149577603,0.107573786,0.055264377,0.289840637,0.290843843,0.002988048,0.003927509,0.219333102,0.105679799
38,power_law,0.565419471,0.076899629,0.031290299,0.289840637,0.290960595,0.002988048,0.003886299,0.842430535,0.047478296
39,exponential,0.230138778,0.131402219,0.06184764,0.291832669,0.29283989,0.010956175,0.011720088,0.513120389,0.090400441
39,gaussian,0.065248404,0.144792006,0.073021732,0.291832669,0.292083945,0.010956175,0.011722672,0.209057065,0.115221183
39,power_law,0.367442903,0.119109484,0.046644623,0.291832669,0.292637326,0.010956175,0.011815768,0.83493273,0.052636892
40,exponential,0.267365114,0.124666672,0.059954092,0.265936255,0.266669572,0.007968127,0.008807769,0.493217378,0.096095901
40,gaussian,0.102410775,0.137989291,0.070141365,0.265936255,0.266522753,0.007968127,0.008825759,0.208268912,0.12011102
40,power_law,0.433882751,0.109587182,0.043000437,0.265936255,0.26632909,0.007968127,0.008816484,0.848727651,0.05250175
41,exponential,0.314110955,0.115259235,0.055764112,0.28187251,0.283367499,0.006972112,0.00786034,0.519672072,0.090750339
41,gaussian,0.12744055,0.130000886,0.067620234,0.28187251,0.283037755,0.006972112,0.007854208,0.214438311,0.116056504
41,power_law,0.519635602,0.096457101,0.037940951,0.28187251,0.283245456,0.006972112,0.007829183,0.843456108,0.051808068
42,exponential,0.27683644,0.12236265,0.058793734,0.280876494,0.282408149,0.007968127,0.008802415,0.491580836,0.095113796
42,gaussian,0.093531543,0.136995706,0.069290568,0.280876494,0.281662288,0.007968127,0.008797435,0.215577673,0.118142874
42,power_law,0.45994241,0.105742761,0.043781269,0.280876494,0.281534798,0.007968127,0.008824608,0.800738767,0.059544817
43,exponential,0.211190105,0.125842126,0.057843392,0.28685259,0.288273469,0.009960159,0.010784394,0.488958547,0.086459708
43,gaussian,0.072071007,0.136488872,0.067472001,0.28685259,0.287951506,0.009960159,0.01076133,0.213190272,0.107280443
43,power_law,0.321722589,0.116692662,0.045500799,0.28685259,0.287314959,0.009960159,0.010774589,0.793444658,0.054967238
44,exponential,0.248766257,0.11812884,0.057200075,0.285856574,0.28568694,0.006972112,0.007794821,0.474680393,0.092417905
44,gaussian,0.09158517,0.129900405,0.065227515,0.285856574,0.286040401,0.006972112,0.00785094,0.202759844,0.113851536
44,power_law,0.422342616,0.103586596,0.042044486,0.285856574,0.285171315,0.006972112,0.00788496,0.820427293,0.054033672
45,exponential,0.351880458,0.101768992,0.049997091,0.293824701,0.294730049,0.002988048,0.00392312,0.498338652,0.094040402
45,gaussian,0.145047205,0.116885054,0.060432546,0.293824701,0.294762512,0.002988048,0.003909114,0.201848553,0.118618331
45,power_law,0.558880891,0.083958728,0.034342148,0.293824701,0.294019267,0.002988048,0.003917922,0.849133638,0.051570978
46,exponential,0.29757872,0.105570712,0.050265789,0.294820717,0.295811877,0.00498008,0.005931617,0.503056726,0.0864857
46,gaussian,0.110621404,0.118792208,0.059691215,0.294820717,0.295712867,0.00498008,0.005828872,0.214912649,0.108705092
46,power_law,0.466422867,0.092011736,0.036978325,0.294820717,0.295100971,0.00498008,0.005858566,0.820375334,0.051996473
47,exponential,0.343308804,0.103691408,0.050460459,0.263944223,0.26505864,0.003984064,0.004861367,0.52290754,0.088455518
47,gaussian,0.129097031,0.119411749,0.061218604,0.263944223,0.264821713,0.003984064,0.004907713,0.217205551,0.113304595
47,power_law,0.556980785,0.085167413,0.035496773,0.263944223,0.26450137,0.003984064,0.004915837,0.833296213,0.052287321
48,exponential,0.302585985,0.11254593,0.054881085,0.293824701,0.29523008,0.005976096,0.006793233,0.532539438,0.088943033
48,gaussian,0.114023662,0.126851475,0.066048902,0.293824701,0.294955708,0.005976096,0.006848263,0.220349458,0.114865456
48,power_law,0.468651339,0.098236811,0.039499909,0.293824701,0.294811224,0.005976096,0.006841322,0.820640992,0.055093587
49,exponential,0.224641888,0.131927796,0.061570613,0.270916335,0.27209098,0.011952191,0.012741347,0.49754517,0.08746865
49,gaussian,0.08063858,0.143657492,0.071643763,0.270916335,0.272094902,0.011952191,0.012733908,0.209559583,0.109708046
49,power_law,0.384332789,0.117559615,0.045702353,0.270916335,0.271805154,0.011952191,0.012743495,0.836666634,0.04987023
50,exponential,0.280862517,0.122799651,0.058582492,0.267928287,0.269192169,0.008964143,0.009723325,0.50684027,0.090832049
50,gaussian,0.105413153,0.136962736,0.069818791,0.267928287,0.268820375,0.008964143,0.009805372,0.214870931,0.114608238
50,power_law,0.438650239,0.108494555,0.042283822,0.267928287,0.268960159,0.008964143,0.009785514,0.828978039,0.053489834
51,exponential,0.30681543,0.105965564,0.050007227,0.261952191,0.263133186,0.00498008,0.005877428,0.516515544,0.084996588
51,gaussian,0.138730151,0.118116327,0.059450702,0.261952191,0.263424334,0.00498008,0.005835906,0.223052617,0.107747212
51,power_law,0.40924149,0.097823975,0.038496954,0.261952191,0.262293171,0.00498008,0.005887326,0.812131606,0.052983067
52,exponential,0.224119131,0.139577253,0.065313119,0.275896414,0.277442449,0.012948207,0.01363384,0.514071577,0.092917089
52,gaussian,0.080545098,0.151943575,0.076869689,0.275896414,0.277399994,0.012948207,0.013719559,0.226838818,0.117204548
52,power_law,0.373966863,0.125376397,0.048889609,0.275896414,0.277494242,0.012948207,0.013679532,0.835187053,0.054113435
53,exponential,0.301265941,0.11208696,0.053020734,0.304780876,0.305851656,0.007968127,0.008817418,0.510592709,0.08416457
53,gaussian,0.118102312,0.12592392,0.062790852,0.304780876,0.305617935,0.007968127,0.008812811,0.229222376,0.105623034
53,power_law,0.473451926,0.097301189,0.039855279,0.304780876,0.305244304,0.007968127,0.008793545,0.804858344,0.053145816
54,exponential,0.277661621,0.114223866,0.053083804,0.284860558,0.286073861,0.006972112,0.007833883,0.507779256,0.087250629
54,gaussian,0.10723054,0.126986096,0.063582028,0.284860558,0.282959132,0.006972112,0.00787195,0.208321629,0.110652951
54,power_law,0.437632886,0.100785131,0.037706714,0.284860558,0.285667424,0.006972112,0.007819908,0.850302636,0.048116684
55,exponential,0.322390653,0.107803895,0.052043822,0.277888446,0.278833945,0.00498008,0.005883746,0.533038462,0.087627644
55,gaussian,0.143939891,0.121170497,0.062126894,0.277888446,0.278937718,0.00498008,0.005876401,0.228664714,0.112621727
55,power_law,0.451773552,0.096967177,0.03951018,0.277888446,0.277027297,0.00498008,0.00589408,0.814701438,0.055199686
56,exponential,0.246508002,0.132066512,0.062701274,0.297808765,0.298283491,0.010956175,0.011818632,0.500315547,0.09461295
56,gaussian,0.090560767,0.145090918,0.072910625,0.297808765,0.298060103,0.010956175,0.01173397,0.212631331,0.11876589
56,power_law,0.402941726,0.117560587,0.047548657,0.297808765,0.298561193,0.010956175,0.011724353,0.81510714,0.057552307
57,exponential,0.311910036,0.100195777,0.047428565,0.287848606,0.289448767,0.003984064,0.004921719,0.495760106,0.085138274
57,gaussian,0.131867354,0.112543353,0.056772746,0.287848606,0.28932937,0.003984064,0.004934979,0.219111975,0.105949917
57,power_law,0.465894254,0.08827555,0.035145209,0.287848606,0.288793171,0.003984064,0.004904725,0.816020083,0.051427031
58,exponential,0.273424553,0.116317458,0.055237248,0.291832669,0.293029694,0.006972112,0.007895418,0.496003669,0.090816256
58,gaussian,0.104070023,0.129164027,0.064841727,0.291832669,0.29283186,0.006972112,0.007842692,0.20205534,0.114271069
58,power_law,0.427777475,0.103225505,0.040923357,0.291832669,0.292279476,0.006972112,0.007874533,0.824200655,0.053636265
59,exponential,0.275784208,0.111704811,0.051046079,0.295816733,0.299119615,0.006972112,0.007576849,0.508647849,0.084489836
59,gaussian,0.112187775,0.123679706,0.060997213,0.295816733,0.297365351,0.006972112,0.007895107,0.205500258,0.107437258
59,power_law,0.39991358,0.101682165,0.039155874,0.295816733,0.296472516,0.006972112,0.007788782,0.81122784,0.052369329
60,exponential,0.26159149,0.133786316,0.062588774,0.28685259,0.288990009,0.012948207,0.013650772,0.536204296,0.088128298
60,gaussian,0.11752558,0.146256243,0.07406211,0.28685259,0.288177353,0.012948207,0.013731107,0.237130734,0.113025667
60,power_law,0.383409407,0.122253639,0.048619393,0.28685259,0.288459039,0.012948207,0.013724975,0.804477644,0.057220313
61,exponential,0.273332826,0.104852897,0.049198951,0.280876494,0.281939305,0.00498008,0.005882346,0.490056144,0.08411199
61,gaussian,0.109916625,0.116045421,0.058020767,0.280876494,0.281551793,0.00498008,0.005863608,0.209942575,0.104695028
61,power_law,0.390385729,0.096037363,0.03773567,0.280876494,0.280581362,0.00498008,0.005903449,0.833187461,0.04810731
62,exponential,0.359368669,0.105222659,0.051494485,0.278884462,0.27997457,0.00498008,0.005939523,0.563024481,0.085280062
62,gaussian,0.145117881,0.121550934,0.064055335,0.278884462,0.279517275,0.00498008,0.0058562,0.233065834,0.11297907
62,power_law,0.496267993,0.093305009,0.03807268,0.278884462,0.279679283,0.00498008,0.005864791,0.814867403,0.055508616
63,exponential,0.317479572,0.112942254,0.053701921,0.251992032,0.253090233,0.006972112,0.00785231,0.529589597,0.086032691
63,gaussian,0.119711192,0.128265901,0.065212486,0.251992032,0.253221396,0.006972112,0.007913658,0.223581604,0.110528164
63,power_law,0.501788498,0.096495153,0.037028906,0.251992032,0.25370963,0.006972112,0.007555217,0.850100657,0.04856517
64,exponential,0.298286898,0.115355637,0.053360378,0.298804781,0.300547809,0.006972112,0.007804034,0.506843302,0.091448948
