,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,scale2_post_mean,scale2_rhat,scale2_ess_bulk,scale2_bias,scale2_abs_bias,scale2_relative_error,scale2_covered,scale2_converged,exponent2_post_mean,exponent2_rhat,exponent2_ess_bulk,exponent2_bias,exponent2_abs_bias,exponent2_relative_error,exponent2_covered,exponent2_converged,weight_post_mean,weight_rhat,weight_ess_bulk,weight_bias,weight_abs_bias,weight_relative_error,weight_covered,weight_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fx2,fx2_post_mean_avg,fx2_post_mean_sd,fx2_post_mean_min,fx2_post_mean_max,fx2_bias_mean,fx2_bias_sd,fx2_rmse,fx2_mae,fx2_coverage_rate,fx2_n_covered,fx2_n_rhat_nan,fx2_rhat_mean,fx2_rhat_max,fx2_n_rhat_above_1.01,fx2_ess_bulk_min,fx2_ess_bulk_mean,fx2_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400,n_fy2,fy2_post_mean_avg,fy2_post_mean_sd,fy2_post_mean_min,fy2_post_mean_max,fy2_bias_mean,fy2_bias_sd,fy2_rmse,fy2_mae,fy2_coverage_rate,fy2_n_covered,fy2_n_rhat_nan,fy2_rhat_mean,fy2_rhat_max,fy2_n_rhat_above_1.01,fy2_ess_bulk_min,fy2_ess_bulk_mean,fy2_n_ess_below_400
10,10,power_law,5.726,1.0,17604.0,0.726,0.726,14.52,1,1,2.243,1.0,17894.0,0.24299999999999988,0.24299999999999988,12.149999999999995,1,1,6.722,1.0,6629.0,1.7220000000000004,1.7220000000000004,34.44000000000001,1,1,2.412,1.0,7230.0,0.4119999999999999,0.4119999999999999,20.599999999999994,1,1,0.439,1.0,16717.0,-0.061,0.061,12.2,1,1,0.012,1.0,34672.0,0.002,0.002,20.0,1,1,0.295,1.0,31735.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,18.025,1.0,22549.0,0.02499999999999858,0.02499999999999858,0.138888888888881,1,1,4,0.28375,0.15278641137221596,0.107,0.514,0.28375,0.15278641137221596,0.32226968520169563,0.28375,1.0,4,0,1.0,1.0,0,6346.0,10256.5,0,4,0.2875,0.12614574903658068,0.081,0.411,0.2875,0.12614574903658068,0.3139570034256283,0.2875,1.0,4,0,1.0,1.0,0,3868.0,6142.25,0,4,-0.0995,0.21175280399560237,-0.383,0.208,-0.0995,0.21175280399560237,0.23396474093332953,0.20350000000000001,1.0,4,0,1.0,1.0,0,19669.0,24626.25,0,4,50.32725,0.37568296141826824,49.756,50.78,0.3272499999999994,0.37568296141826824,0.49822710684987787,0.44924999999999926,1.0,4,0,1.0,1.0,0,11296.0,17980.75,0
11,11,power_law,3.019,1.0,16846.0,-1.9809999999999999,1.9809999999999999,39.62,1,1,1.514,1.0,16891.0,-0.486,0.486,24.3,1,1,5.32,1.0,18339.0,0.3200000000000003,0.3200000000000003,6.400000000000006,1,1,2.327,1.0,17673.0,0.32699999999999996,0.32699999999999996,16.349999999999998,1,1,0.438,1.0,18878.0,-0.062,0.062,12.4,1,1,0.011,1.0,47707.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.309,1.0,48077.0,0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,17.895,1.0,40780.0,-0.10500000000000043,0.10500000000000043,0.5833333333333357,1,1,4,0.131,0.047869614579605715,0.055,0.178,0.131,0.047869614579605715,0.13947221945606228,0.131,1.0,4,0,1.0,1.0,0,11005.0,20157.5,0,4,0.25925,0.16411333736171477,0.077,0.506,0.25925,0.16411333736171477,0.30682853517885195,0.25925,1.0,4,0,1.0,1.0,0,2806.0,10219.5,0,4,0.033499999999999995,0.22579913640224578,-0.287,0.283,0.033499999999999995,0.22579913640224578,0.22827067266734025,0.21000000000000002,1.0,4,0,1.0,1.0,0,34573.0,37545.5,0,4,49.9365,0.18666346723448676,49.739,50.226,-0.06350000000000122,0.18666346723448676,0.19716870948505105,0.17650000000000077,1.0,4,0,1.0,1.0,0,27497.0,35746.0,0
12,12,power_law,4.074,1.0,14766.0,-0.9260000000000002,0.9260000000000002,18.520000000000003,1,1,1.759,1.0,14176.0,-0.2410000000000001,0.2410000000000001,12.050000000000004,1,1,5.28,1.0,18580.0,0.28000000000000025,0.28000000000000025,5.600000000000005,1,1,2.423,1.0,18501.0,0.42300000000000004,0.42300000000000004,21.150000000000002,1,1,0.435,1.0,17690.0,-0.065,0.065,13.0,1,1,0.012,1.0,44520.0,0.002,0.002,20.0,1,1,0.284,1.0,49918.0,-0.016000000000000014,0.016000000000000014,5.333333333333338,1,1,18.201,1.0,38418.0,0.2010000000000005,0.2010000000000005,1.1166666666666694,1,1,4,0.17400000000000002,0.06680943047205237,0.091,0.271,0.17400000000000002,0.06680943047205237,0.1863853535018243,0.17400000000000002,1.0,4,0,1.0,1.0,0,8393.0,13742.0,0,4,0.0815,0.03225290684574028,0.044,0.133,0.0815,0.03225290684574028,0.08764987164850842,0.0815,1.0,4,0,1.0,1.0,0,10405.0,21474.5,0,4,-0.28099999999999997,0.23165923249462778,-0.509,0.099,-0.28099999999999997,0.23165923249462778,0.36417990059859146,0.33049999999999996,1.0,4,0,1.0,1.0,0,16223.0,23892.5,0,4,49.98325,0.2960746316387128,49.653,50.367,-0.01675000000000182,0.2960746316387128,0.2965480568137305,0.286249999999999,1.0,4,0,1.0,1.0,0,39842.0,42548.5,0
13,13,power_law,3.294,1.0,17284.0,-1.706,1.706,34.12,1,1,1.713,1.0,17080.0,-0.2869999999999999,0.2869999999999999,14.349999999999996,1,1,3.708,1.0,17591.0,-1.2919999999999998,1.2919999999999998,25.839999999999996,1,1,1.959,1.0,17501.0,-0.040999999999999925,0.040999999999999925,2.0499999999999963,1,1,0.434,1.0,21586.0,-0.066,0.066,13.200000000000001,1,1,0.007,1.0,45426.0,-0.003,0.003,30.0,1,1,0.292,1.0,45541.0,-0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,19.158,1.0,44019.0,1.1580000000000013,1.1580000000000013,6.433333333333341,1,1,4,0.11649999999999999,0.05625611077918559,0.033,0.169,0.11649999999999999,0.05625611077918559,0.1293715579252256,0.11649999999999999,1.0,4,0,1.0,1.0,0,12447.0,22683.0,0,4,0.0625,0.012757350822173077,0.052,0.084,0.0625,0.012757350822173077,0.06378871373526825,0.0625,1.0,4,0,1.0,1.0,0,13174.0,18968.75,0,4,-0.0665,0.35510597009906775,-0.64,0.316,-0.0665,0.35510597009906775,0.3612789780764998,0.276,0.75,3,0,1.0,1.0,0,36741.0,41761.75,0,4,49.889,0.2652668467788629,49.452,50.106,-0.11099999999999888,0.2652668467788629,0.28755434269021307,0.21250000000000036,1.0,4,0,1.0,1.0,0,30716.0,35436.0,0
14,14,power_law,4.637,1.01,8054.0,-0.36300000000000043,0.36300000000000043,7.260000000000008,1,1,2.037,1.07,15492.0,0.03699999999999992,0.03699999999999992,1.849999999999996,1,0,3.754,1.02,169.0,-1.246,1.246,24.92,1,0,1.874,1.02,154.0,-0.1259999999999999,0.1259999999999999,6.2999999999999945,1,0,0.448,1.02,134.0,-0.05199999999999999,0.05199999999999999,10.399999999999999,1,0,0.014,1.07,5010.0,0.004,0.004,40.0,1,0,0.304,1.06,41.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,0,19.188,1.07,39.0,1.1879999999999988,1.1879999999999988,6.599999999999993,1,0,4,0.18849999999999997,0.16425057077526395,0.078,0.471,0.18849999999999997,0.16425057077526395,0.25002099911807407,0.18849999999999997,1.0,4,0,1.0150000000000001,1.02,2,698.0,7206.75,0,4,0.1265,0.09983611570969696,0.035,0.288,0.1265,0.09983611570969696,0.1611505507281933,0.1265,1.0,4,0,1.0375,1.04,4,62.0,7164.25,3,4,0.07499999999999998,0.36208217299392137,-0.517,0.42,0.07499999999999998,0.36208217299392137,0.36976817061504896,0.3335,1.0,4,0,1.0375,1.07,3,64.0,2025.75,2,4,50.101,0.35839015053430184,49.502,50.411,0.10100000000000087,0.35839015053430184,0.3723499697864896,0.34999999999999964,0.75,3,0,1.055,1.07,4,45.0,12529.0,2
15,15,power_law,5.359,1.0,18826.0,0.359,0.359,7.180000000000001,1,1,2.389,1.0,17829.0,0.3889999999999998,0.3889999999999998,19.44999999999999,1,1,2.955,1.0,16003.0,-2.045,2.045,40.9,0,1,1.632,1.0,16081.0,-0.3680000000000001,0.3680000000000001,18.400000000000006,1,1,0.42,1.0,18988.0,-0.08000000000000002,0.08000000000000002,16.000000000000004,1,1,0.011,1.0,41832.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.3,1.0,48043.0,0.0,0.0,0.0,1,1,18.078,1.0,27956.0,0.0779999999999994,0.0779999999999994,0.43333333333333,1,1,4,0.1985,0.07538733315352122,0.081,0.266,0.1985,0.07538733315352122,0.21233346415485244,0.1985,1.0,4,0,1.0,1.0,0,7381.0,12407.25,0,4,0.07300000000000001,0.043502873468312414,0.03,0.131,0.07300000000000001,0.043502873468312414,0.08497940927071687,0.07300000000000001,1.0,4,0,1.0,1.0,0,8862.0,18282.5,0,4,0.013500000000000005,0.35515524774385643,-0.446,0.517,0.013500000000000005,0.35515524774385643,0.35541173306462465,0.3105,1.0,4,0,1.0,1.0,0,33105.0,36451.5,0,4,49.994,0.20052805290033515,49.689,50.245,-0.006000000000002004,0.20052805290033515,0.20061779582080858,0.15949999999999953,1.0,4,0,1.0,1.0,0,30772.0,34213.0,0
16,16,power_law,2.741,1.0,16663.0,-2.259,2.259,45.18,1,1,1.578,1.0,16548.0,-0.42199999999999993,0.42199999999999993,21.099999999999998,1,1,4.459,1.0,17701.0,-0.5410000000000004,0.5410000000000004,10.820000000000007,1,1,2.003,1.0,17429.0,0.0030000000000001137,0.0030000000000001137,0.15000000000000568,1,1,0.456,1.0,20033.0,-0.043999999999999984,0.043999999999999984,8.799999999999997,1,1,0.009,1.0,34260.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.348,1.0,37806.0,0.04799999999999999,0.04799999999999999,15.999999999999998,0,1,17.867,1.0,40557.0,-0.13299999999999912,0.13299999999999912,0.7388888888888839,1,1,4,0.07475000000000001,0.016391689967785505,0.05,0.096,0.07475000000000001,0.016391689967785505,0.07652613932506984,0.07475000000000001,1.0,4,0,1.0,1.0,0,20726.0,24738.0,0,4,0.12625,0.09185144255807852,0.067,0.285,0.12625,0.09185144255807852,0.156127351863791,0.12625,1.0,4,0,1.0,1.0,0,3627.0,20435.0,0,4,0.18924999999999997,0.29735616270728277,-0.234,0.606,0.18924999999999997,0.29735616270728277,0.3524716300640379,0.30624999999999997,0.75,3,0,1.0,1.0,0,34081.0,39512.5,0,4,50.336749999999995,0.23499082428894924,49.945,50.544,0.3367500000000003,0.23499082428894924,0.41063517871707,0.3642500000000002,1.0,4,0,1.0,1.0,0,34884.0,36943.0,0
17,17,power_law,4.364,1.0,10544.0,-0.6360000000000001,0.6360000000000001,12.720000000000004,1,1,2.014,1.0,9473.0,0.01399999999999979,0.01399999999999979,0.6999999999999895,1,1,5.208,1.0,14239.0,0.20800000000000018,0.20800000000000018,4.160000000000004,1,1,2.04,1.0,12530.0,0.040000000000000036,0.040000000000000036,2.0000000000000018,1,1,0.476,1.0,16262.0,-0.02400000000000002,0.02400000000000002,4.800000000000004,1,1,0.015,1.0,37381.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.3,1.0,31954.0,0.0,0.0,0.0,1,1,18.54,1.0,37556.0,0.5399999999999991,0.5399999999999991,2.9999999999999956,1,1,4,0.23925000000000002,0.1641590311253085,0.055,0.504,0.23925000000000002,0.1641590311253085,0.2901529768932244,0.23925000000000002,1.0,4,0,1.0,1.0,0,2864.0,12846.5,0,4,0.1285,0.052442826010809136,0.084,0.217,0.1285,0.052442826010809136,0.13878940881782012,0.1285,1.0,4,0,1.0,1.0,0,11915.0,18670.5,0,4,-0.052750000000000005,0.21102413961440525,-0.333,0.179,-0.052750000000000005,0.21102413961440525,0.21751724069599632,0.20274999999999999,1.0,4,0,1.0,1.0,0,16123.0,24030.5,0,4,50.28375,0.15211734779439356,50.126,50.529,0.2837500000000013,0.15211734779439356,0.32195302452376684,0.2837500000000013,1.0,4,0,1.0,1.0,0,21313.0,27389.5,0
18,18,power_law,3.615,1.0,16484.0,-1.3849999999999998,1.3849999999999998,27.699999999999996,1,1,1.856,1.0,16138.0,-0.1439999999999999,0.1439999999999999,7.199999999999996,1,1,2.985,1.0,1499.0,-2.015,2.015,40.300000000000004,1,1,1.672,1.0,1576.0,-0.32800000000000007,0.32800000000000007,16.400000000000002,1,1,0.421,1.0,3147.0,-0.07900000000000001,0.07900000000000001,15.800000000000002,1,1,0.015,1.0,31570.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.333,1.0,4927.0,0.03300000000000003,0.03300000000000003,11.00000000000001,0,1,17.896,1.0,23191.0,-0.1039999999999992,0.1039999999999992,0.5777777777777733,1,1,4,0.0875,0.05015226814412285,0.032,0.169,0.0875,0.05015226814412285,0.10085385466108869,0.0875,1.0,4,0,1.0,1.0,0,2031.0,3586.0,0,4,0.0675,0.05884938402396409,0.008,0.153,0.0675,0.05884938402396409,0.08955166106778813,0.0675,1.0,4,0,1.0,1.0,0,1338.0,14906.0,0,4,0.03525000000000003,0.30025437132538135,-0.35,0.46,0.03525000000000003,0.30025437132538135,0.3023164732527819,0.26475000000000004,1.0,4,0,1.0,1.0,0,8488.0,26081.0,0,4,49.949,0.05273992794837651,49.877,50.0,-0.05099999999999838,0.05273992794837651,0.0733655232380972,0.05099999999999838,1.0,4,0,1.0,1.0,0,2366.0,20189.5,0
19,19,power_law,5.369,1.0,12619.0,0.3689999999999998,0.3689999999999998,7.379999999999995,1,1,2.373,1.0,15945.0,0.3730000000000002,0.3730000000000002,18.650000000000013,1,1,4.271,1.01,941.0,-0.7290000000000001,0.7290000000000001,14.580000000000002,1,1,2.022,1.0,1260.0,0.021999999999999797,0.021999999999999797,1.0999999999999899,1,1,0.425,1.0,14097.0,-0.07500000000000001,0.07500000000000001,15.000000000000002,1,1,0.007,1.0,38008.0,-0.003,0.003,30.0,1,1,0.305,1.0,20600.0,0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,17.965,1.0,33083.0,-0.03500000000000014,0.03500000000000014,0.19444444444444525,1,1,4,0.13525,0.08307940478843118,0.048,0.271,0.13525,0.08307940478843118,0.1587285418568444,0.13525,1.0,4,0,1.0,1.0,0,2721.0,11244.5,0,4,0.09275,0.07811009857886494,0.023,0.218,0.09275,0.07811009857886494,0.12125902028302883,0.09275,1.0,4,0,1.0025,1.01,0,5051.0,9919.75,0,4,-0.14525,0.1691912748932403,-0.336,0.104,-0.14525,0.1691912748932403,0.2229871072506211,0.19724999999999998,1.0,4,0,1.0,1.0,0,13761.0,20094.0,0,4,50.02675,0.14013453357399056,49.817,50.184,0.02674999999999983,0.14013453357399056,0.14266481696620187,0.12424999999999997,1.0,4,0,1.0,1.0,0,4853.0,23468.0,0
20,20,power_law,7.042,1.0,16676.0,2.042,2.042,40.839999999999996,1,1,2.472,1.0,13239.0,0.472,0.472,23.599999999999998,1,1,5.887,1.0,15473.0,0.8869999999999996,0.8869999999999996,17.73999999999999,1,1,2.304,1.0,15490.0,0.3039999999999998,0.3039999999999998,15.199999999999992,1,1,0.416,1.0,14527.0,-0.08400000000000002,0.08400000000000002,16.800000000000004,1,1,0.012,1.0,40459.0,0.002,0.002,20.0,1,1,0.289,1.0,6015.0,-0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,18.349,1.0,36175.0,0.3490000000000002,0.3490000000000002,1.93888888888889,1,1,4,0.30974999999999997,0.07748669240585766,0.214,0.428,0.30974999999999997,0.07748669240585766,0.31929492636119355,0.30974999999999997,1.0,4,0,1.0,1.0,0,9107.0,12606.25,0,4,0.21825,0.12456800351615177,0.068,0.385,0.21825,0.12456800351615177,0.2512971348821948,0.21825,1.0,4,0,1.0,1.0,0,3519.0,11833.75,0,4,-0.27375,0.0975586362143301,-0.441,-0.2,-0.27375,0.0975586362143301,0.2906144352918485,0.27375,1.0,4,0,1.0,1.0,0,19679.0,25909.75,0,4,50.025999999999996,0.21440848863792747,49.873,50.393,0.0259999999999998,0.21440848863792747,0.21597916566187642,0.17050000000000054,1.0,4,0,1.0,1.0,0,9051.0,18958.25,0
21,21,power_law,4.532,1.0,16795.0,-0.46799999999999997,0.46799999999999997,9.36,1,1,1.987,1.01,17107.0,-0.0129999999999999,0.0129999999999999,0.649999999999995,1,1,5.168,1.0,3122.0,0.16800000000000015,0.16800000000000015,3.3600000000000034,1,1,2.103,1.0,15685.0,0.1030000000000002,0.1030000000000002,5.15000000000001,1,1,0.448,1.0,17045.0,-0.05199999999999999,0.05199999999999999,10.399999999999999,1,1,0.009,1.01,742.0,-0.0010000000000000009,0.0010000000000000009,10.000000000000009,1,1,0.276,1.0,8624.0,-0.023999999999999966,0.023999999999999966,7.999999999999989,1,1,16.637,1.01,36024.0,-1.3629999999999995,1.3629999999999995,7.572222222222219,1,1,4,0.2685,0.13481561482261614,0.074,0.439,0.2685,0.13481561482261614,0.3004455025458028,0.2685,1.0,4,0,1.0025,1.01,0,3005.0,10332.5,0,4,0.14175000000000001,0.08372387652276977,0.045,0.247,0.14175000000000001,0.08372387652276977,0.1646291286498231,0.14175000000000001,1.0,4,0,1.005,1.01,0,482.0,6271.5,0,4,-0.011749999999999997,0.3158713147786611,-0.44,0.409,-0.011749999999999997,0.3158713147786611,0.3160897815494832,0.28175,1.0,4,0,1.0025,1.01,0,1104.0,15139.25,0,4,50.0685,0.2621836188628113,49.753,50.409,0.06850000000000023,0.2621836188628113,0.27098431688937263,0.25,1.0,4,0,1.0025,1.01,0,444.0,9331.5,0
22,22,power_law,6.211,1.0,11464.0,1.2110000000000003,1.2110000000000003,24.220000000000006,1,1,2.404,1.0,11211.0,0.4039999999999999,0.4039999999999999,20.199999999999996,1,1,4.847,1.01,17423.0,-0.15299999999999958,0.15299999999999958,3.0599999999999916,1,1,1.993,1.0,17602.0,-0.006999999999999895,0.006999999999999895,0.34999999999999476,1,1,0.469,1.0,12233.0,-0.031000000000000028,0.031000000000000028,6.2000000000000055,1,1,0.015,1.01,36615.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.332,1.0,6007.0,0.03200000000000003,0.03200000000000003,10.666666666666677,0,1,19.202,1.0,27769.0,1.2020000000000017,1.2020000000000017,6.677777777777788,1,1,4,0.41125,0.13430259677310785,0.239,0.561,0.41125,0.13430259677310785,0.43262425960641643,0.41125,1.0,4,0,1.0,1.0,0,2662.0,7526.75,0,4,0.1095,0.008139410298049852,0.098,0.119,0.1095,0.008139410298049852,0.10980209469768781,0.1095,1.0,4,0,1.0,1.0,0,9392.0,17869.5,0,4,-0.9285,0.3677679295425309,-1.474,-0.573,-0.9285,0.3677679295425309,0.998681881281522,0.9285,1.0,4,0,1.0,1.0,0,10808.0,13085.5,0,4,49.80325,0.0704356976255639,49.725,49.894,-0.19675000000000153,0.0704356976255639,0.20897786964174095,0.19675000000000153,1.0,4,0,1.0,1.0,0,1570.0,2174.75,0
23,23,power_law,3.52,1.0,15547.0,-1.48,1.48,29.599999999999998,1,1,1.581,1.0,15204.0,-0.41900000000000004,0.41900000000000004,20.950000000000003,1,1,4.664,1.0,17494.0,-0.3360000000000003,0.3360000000000003,6.720000000000007,1,1,2.221,1.0,16395.0,0.22100000000000009,0.22100000000000009,11.050000000000004,1,1,0.429,1.0,19797.0,-0.07100000000000001,0.07100000000000001,14.200000000000001,1,1,0.007,1.0,47872.0,-0.003,0.003,30.0,1,1,0.299,1.0,54658.0,-0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,17.864,1.0,47397.0,-0.13599999999999923,0.13599999999999923,0.7555555555555513,1,1,4,0.2155,0.12279556180904912,0.086,0.404,0.2155,0.12279556180904912,0.24803024009180816,0.2155,1.0,4,0,1.0,1.0,0,7820.0,14942.75,0,4,0.1565,0.07337744885181005,0.065,0.233,0.1565,0.07337744885181005,0.17284819929637682,0.1565,1.0,4,0,1.0,1.0,0,5998.0,11830.5,0,4,-0.3405,0.1730729614931229,-0.624,-0.165,-0.3405,0.1730729614931229,0.38196138548287834,0.3405,1.0,4,0,1.0,1.0,0,26401.0,28708.5,0,4,50.133250000000004,0.19433781798713282,49.848,50.391,0.1332500000000003,0.1943378179871328,0.23563265902671482,0.20925000000000082,1.0,4,0,1.0,1.0,0,25165.0,32793.25,0
24,24,power_law,3.779,1.0,17864.0,-1.221,1.221,24.42,1,1,1.706,1.0,16940.0,-0.29400000000000004,0.29400000000000004,14.700000000000003,1,1,6.522,1.0,17956.0,1.5220000000000002,1.5220000000000002,30.440000000000005,1,1,2.523,1.0,17985.0,0.5230000000000001,0.5230000000000001,26.150000000000006,1,1,0.424,1.0,17955.0,-0.07600000000000001,0.07600000000000001,15.200000000000003,1,1,0.004,1.0,42404.0,-0.006,0.006,60.0,0,1,0.28,1.0,50554.0,-0.019999999999999962,0.019999999999999962,6.666666666666654,1,1,19.038,1.0,38550.0,1.0380000000000003,1.0380000000000003,5.7666666666666675,1,1,4,0.17775,0.07552938170010397,0.067,0.265,0.17775,0.07552938170010397,0.19313143193172883,0.17775,1.0,4,0,1.0,1.0,0,8183.0,13703.75,0,4,0.35700000000000004,0.2241283114646608,0.094,0.673,0.35700000000000004,0.2241283114646608,0.4215240206678618,0.35700000000000004,1.0,4,0,1.0025,1.01,0,1085.0,7655.75,0,4,-0.13524999999999998,0.20574301324710884,-0.485,0.016,-0.13524999999999998,0.20574301324710884,0.2462168759447654,0.14875,1.0,4,0,1.0,1.0,0,23801.0,31452.5,0,4,50.1335,0.3477344532829599,49.756,50.666,0.13349999999999973,0.3477344532829599,0.3724802008160957,0.30299999999999905,1.0,4,0,1.0,1.0,0,32145.0,36931.25,0
25,25,power_law,5.143,1.0,12781.0,0.1429999999999998,0.1429999999999998,2.859999999999996,1,1,1.96,1.0,15557.0,-0.040000000000000036,0.040000000000000036,2.0000000000000018,1,1,5.722,1.0,12331.0,0.7220000000000004,0.7220000000000004,14.440000000000008,1,1,2.366,1.0,14975.0,0.3660000000000001,0.3660000000000001,18.300000000000004,1,1,0.446,1.0,17856.0,-0.05399999999999999,0.05399999999999999,10.799999999999999,1,1,0.012,1.0,44077.0,0.002,0.002,20.0,1,1,0.309,1.0,7616.0,0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,17.016,1.0,27094.0,-0.9840000000000018,0.9840000000000018,5.4666666666666766,1,1,4,0.308,0.17609514473715623,0.136,0.593,0.308,0.17609514473715623,0.35478655555136246,0.308,1.0,4,0,1.0,1.0,0,5518.0,13723.5,0,4,0.20225,0.08621013571500744,0.088,0.319,0.20225,0.08621013571500744,0.2198573401094446,0.20225,1.0,4,0,1.0,1.0,0,7664.0,13187.5,0,4,-0.11925,0.21335694856273135,-0.349,0.151,-0.11925,0.21335694856273135,0.24442125521320768,0.20825,1.0,4,0,1.0,1.0,0,22581.0,24803.0,0,4,49.939750000000004,0.3590434340020726,49.559,50.53,-0.060249999999999915,0.35904343400207267,0.3640635246766705,0.3252500000000005,1.0,4,0,1.0,1.0,0,2272.0,23127.25,0
26,26,power_law,7.614,1.0,16765.0,2.614,2.614,52.279999999999994,1,1,2.555,1.0,16976.0,0.5550000000000002,0.5550000000000002,27.750000000000007,1,1,4.144,1.0,14729.0,-0.8559999999999999,0.8559999999999999,17.119999999999997,1,1,1.86,1.0,15534.0,-0.1399999999999999,0.1399999999999999,6.999999999999995,1,1,0.46,1.0,14363.0,-0.03999999999999998,0.03999999999999998,7.9999999999999964,1,1,0.008,1.0,39223.0,-0.002,0.002,20.0,1,1,0.309,1.0,7157.0,0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,17.04,1.0,22437.0,-0.9600000000000009,0.9600000000000009,5.3333333333333375,1,1,4,0.551,0.17423977731849866,0.316,0.753,0.551,0.17423977731849866,0.5778931562148837,0.551,1.0,4,0,1.0,1.0,0,4480.0,7871.0,0,4,0.09724999999999999,0.014254385290148434,0.077,0.115,0.09724999999999999,0.014254385290148434,0.09828911435148859,0.09724999999999999,1.0,4,0,1.0,1.0,0,11916.0,17358.25,0,4,-0.39975,0.23588490307775106,-0.775,-0.123,-0.39975,0.23588490307775106,0.4641570316175335,0.39975,1.0,4,0,1.0,1.0,0,13747.0,17890.75,0,4,50.07375,0.2679537040236612,49.76,50.498,0.07374999999999865,0.2679537040236612,0.27791770364624063,0.20274999999999999,1.0,4,0,1.0,1.0,0,8109.0,24891.25,0
27,27,power_law,5.303,1.0,7666.0,0.30299999999999994,0.30299999999999994,6.059999999999999,1,1,2.198,1.0,8185.0,0.19799999999999995,0.19799999999999995,9.899999999999999,1,1,6.205,1.0,16781.0,1.205,1.205,24.1,1,1,2.356,1.0,16945.0,0.35599999999999987,0.35599999999999987,17.799999999999994,1,1,0.46,1.0,17272.0,-0.03999999999999998,0.03999999999999998,7.9999999999999964,1,1,0.014,1.0,40221.0,0.004,0.004,40.0,1,1,0.315,1.0,49238.0,0.015000000000000013,0.015000000000000013,5.000000000000004,1,1,17.211,1.0,34992.0,-0.7890000000000015,0.7890000000000015,4.383333333333342,1,1,4,0.19675,0.06027178029559108,0.122,0.281,0.19675,0.06027178029559108,0.20577475549736415,0.19675,1.0,4,0,1.0,1.0,0,8675.0,13028.25,0,4,0.22225,0.08316061267210577,0.123,0.353,0.22225,0.08316061267210577,0.23729886219701937,0.22225,1.0,4,0,1.0,1.0,0,4899.0,9861.5,0,4,-0.31849999999999995,0.25493577622609187,-0.712,-0.021,-0.31849999999999995,0.25493577622609187,0.40796384643740186,0.31849999999999995,1.0,4,0,1.0,1.0,0,14673.0,17465.0,0,4,50.17775,0.20626363591287547,49.938,50.507,0.1777500000000014,0.20626363591287547,0.2722861546241375,0.2087500000000002,1.0,4,0,1.0,1.0,0,23067.0,28089.0,0
