,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,scale2_post_mean,scale2_rhat,scale2_ess_bulk,scale2_bias,scale2_abs_bias,scale2_relative_error,scale2_covered,scale2_converged,exponent2_post_mean,exponent2_rhat,exponent2_ess_bulk,exponent2_bias,exponent2_abs_bias,exponent2_relative_error,exponent2_covered,exponent2_converged,weight_post_mean,weight_rhat,weight_ess_bulk,weight_bias,weight_abs_bias,weight_relative_error,weight_covered,weight_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fx2,fx2_post_mean_avg,fx2_post_mean_sd,fx2_post_mean_min,fx2_post_mean_max,fx2_bias_mean,fx2_bias_sd,fx2_rmse,fx2_mae,fx2_coverage_rate,fx2_n_covered,fx2_n_rhat_nan,fx2_rhat_mean,fx2_rhat_max,fx2_n_rhat_above_1.01,fx2_ess_bulk_min,fx2_ess_bulk_mean,fx2_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400,n_fy2,fy2_post_mean_avg,fy2_post_mean_sd,fy2_post_mean_min,fy2_post_mean_max,fy2_bias_mean,fy2_bias_sd,fy2_rmse,fy2_mae,fy2_coverage_rate,fy2_n_covered,fy2_n_rhat_nan,fy2_rhat_mean,fy2_rhat_max,fy2_n_rhat_above_1.01,fy2_ess_bulk_min,fy2_ess_bulk_mean,fy2_n_ess_below_400
28,28,power_law,3.419,1.0,19406.0,-1.581,1.581,31.619999999999997,1,1,1.6,1.0,19856.0,-0.3999999999999999,0.3999999999999999,19.999999999999996,1,1,6.384,1.0,20290.0,1.3840000000000003,1.3840000000000003,27.680000000000003,1,1,2.602,1.0,20391.0,0.6019999999999999,0.6019999999999999,30.099999999999994,1,1,0.522,1.0,19524.0,-0.07799999999999996,0.07799999999999996,12.999999999999995,1,1,0.014,1.0,40541.0,0.004,0.004,40.0,1,1,0.33,1.0,47922.0,0.030000000000000027,0.030000000000000027,10.000000000000009,1,1,16.997,1.0,31666.0,-1.0030000000000001,1.0030000000000001,5.572222222222223,1,1,4,0.1225,0.043580385496229834,0.066,0.185,0.1225,0.043580385496229834,0.1300211521253369,0.1225,1.0,4,0,1.0,1.0,0,8706.0,17542.0,0,4,0.27299999999999996,0.06521119535785247,0.176,0.359,0.27299999999999996,0.06521119535785247,0.2806804232574833,0.27299999999999996,1.0,4,0,1.0,1.0,0,8356.0,11746.25,0,4,0.061000000000000006,0.26150430206786274,-0.372,0.329,0.061000000000000006,0.26150430206786274,0.26852467298183236,0.247,1.0,4,0,1.0,1.0,0,31297.0,34210.25,0,4,49.986000000000004,0.25389269386888674,49.727,50.406,-0.014000000000001123,0.25389269386888674,0.25427839074526226,0.21700000000000053,1.0,4,0,1.0,1.0,0,29897.0,33427.75,0
29,29,power_law,4.614,1.02,159.0,-0.3860000000000001,0.3860000000000001,7.7200000000000015,1,0,2.073,1.01,272.0,0.07299999999999995,0.07299999999999995,3.6499999999999977,1,1,5.734,1.0,17933.0,0.734,0.734,14.679999999999998,1,1,2.449,1.0,18578.0,0.44899999999999984,0.44899999999999984,22.449999999999992,1,1,0.526,1.02,134.0,-0.07399999999999995,0.07399999999999995,12.333333333333327,1,0,0.004,1.0,1422.0,-0.006,0.006,60.0,0,1,0.312,1.01,52652.0,0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,19.001,1.01,283.0,1.0010000000000012,1.0010000000000012,5.561111111111118,1,1,4,0.07975,0.04148719682022395,0.044,0.148,0.07975,0.04148719682022395,0.08989577298182601,0.07975,1.0,4,0,1.005,1.01,0,518.0,8377.25,0,4,0.1805,0.11149327333969526,0.07,0.312,0.1805,0.11149327333969526,0.21215796002035842,0.1805,1.0,4,0,1.0075,1.02,1,200.0,2511.5,1,4,-0.09525,0.26766431869040747,-0.397,0.316,-0.09525,0.26766431869040747,0.2841069340934853,0.25325000000000003,1.0,4,0,1.005,1.01,0,351.0,2646.75,1,4,49.76875,0.18541086133233944,49.498,50.001,-0.23125000000000107,0.1854108613323394,0.29640133265557445,0.2317499999999999,1.0,4,0,1.0125000000000002,1.02,1,266.0,11255.5,2
30,30,power_law,5.636,1.0,21232.0,0.6360000000000001,0.6360000000000001,12.720000000000004,1,1,2.211,1.0,20582.0,0.21099999999999985,0.21099999999999985,10.549999999999994,1,1,6.654,1.0,18561.0,1.654,1.654,33.08,1,1,2.345,1.0,17937.0,0.3450000000000002,0.3450000000000002,17.25000000000001,1,1,0.498,1.0,16051.0,-0.10199999999999998,0.10199999999999998,17.0,1,1,0.008,1.0,48035.0,-0.002,0.002,20.0,1,1,0.307,1.0,51701.0,0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,17.463,1.0,39078.0,-0.536999999999999,0.536999999999999,2.983333333333328,1,1,4,0.16399999999999998,0.03221800738717402,0.12,0.206,0.16399999999999998,0.03221800738717402,0.16713467623446668,0.16399999999999998,1.0,4,0,1.0,1.0,0,13849.0,17737.25,0,4,0.414,0.07693828695779495,0.309,0.526,0.414,0.07693828695779495,0.42108847051421394,0.414,1.0,4,0,1.0,1.0,0,8167.0,12528.25,0,4,-0.048,0.2449602008490359,-0.394,0.191,-0.048,0.2449602008490359,0.2496187092347046,0.23099999999999998,1.0,4,0,1.0,1.0,0,26577.0,35221.75,0,4,50.886250000000004,0.5928896925229858,50.392,51.895,0.8862500000000022,0.5928896925229858,1.0662819749015757,0.8862500000000022,0.75,3,0,1.0,1.0,0,17859.0,19739.25,0
31,31,power_law,3.677,1.0,16599.0,-1.323,1.323,26.46,1,1,1.97,1.0,15891.0,-0.030000000000000027,0.030000000000000027,1.5000000000000013,1,1,4.837,1.0,15717.0,-0.16300000000000026,0.16300000000000026,3.260000000000005,1,1,2.068,1.0,15475.0,0.06800000000000006,0.06800000000000006,3.400000000000003,1,1,0.545,1.0,16182.0,-0.05499999999999994,0.05499999999999994,9.166666666666657,1,1,0.011,1.0,41980.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.306,1.0,46170.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,17.123,1.0,38783.0,-0.8769999999999989,0.8769999999999989,4.872222222222216,1,1,4,0.08575,0.045876873258756425,0.03,0.153,0.08575,0.045876873258756425,0.09725096400550486,0.08575,1.0,4,0,1.0,1.0,0,8921.0,19488.5,0,4,0.21550000000000002,0.1772237286595675,0.066,0.518,0.21550000000000002,0.1772237286595675,0.2790134405364731,0.21550000000000002,1.0,4,0,1.0,1.0,0,2375.0,17824.0,0,4,0.18650000000000003,0.3893420732466503,-0.309,0.78,0.18650000000000003,0.3893420732466503,0.4317053393230156,0.341,0.75,3,0,1.0,1.0,0,28916.0,36158.0,0,4,49.8155,0.23868965205890189,49.49,50.128,-0.1844999999999981,0.23868965205890189,0.30168360910065856,0.24849999999999817,1.0,4,0,1.0,1.0,0,29604.0,33404.5,0
32,32,power_law,4.42,1.06,42.0,-0.5800000000000001,0.5800000000000001,11.600000000000001,1,0,1.992,1.25,499.0,-0.008000000000000007,0.008000000000000007,0.40000000000000036,1,0,5.57,1.1,24.0,0.5700000000000003,0.5700000000000003,11.400000000000006,1,0,2.191,1.11,23.0,0.19099999999999984,0.19099999999999984,9.549999999999992,1,0,0.536,1.32,677.0,-0.06399999999999995,0.06399999999999995,10.666666666666657,1,0,0.008,1.09,94.0,-0.002,0.002,20.0,1,0,0.35,1.33,9.0,0.04999999999999999,0.04999999999999999,16.666666666666664,0,0,16.378,1.06,71.0,-1.6219999999999999,1.6219999999999999,9.01111111111111,1,0,4,0.26075000000000004,0.16236590621186459,-0.015,0.396,0.26075000000000004,0.16236590621186459,0.3071697413483301,0.26825,1.0,4,0,1.115,1.22,4,13.0,52.25,4,4,0.1335,0.5102869290898994,-0.281,0.997,0.1335,0.5102869290898994,0.5274608990247523,0.3735,1.0,4,0,1.2375000000000003,1.33,4,9.0,14.0,4,4,-0.266,0.311153499096507,-0.656,0.208,-0.266,0.311153499096507,0.40935620185847926,0.37,1.0,4,0,1.2325,1.29,4,10.0,12.75,4,4,49.7285,0.24526974945965135,49.305,49.9,-0.27149999999999963,0.24526974945965135,0.3658818115184191,0.27149999999999963,1.0,4,0,1.1925,1.24,4,151.0,515.5,3
33,33,power_law,4.676,1.0,17885.0,-0.32399999999999984,0.32399999999999984,6.479999999999997,1,1,2.04,1.0,17652.0,0.040000000000000036,0.040000000000000036,2.0000000000000018,1,1,6.028,1.0,18790.0,1.0279999999999996,1.0279999999999996,20.55999999999999,1,1,2.317,1.0,18445.0,0.31700000000000017,0.31700000000000017,15.850000000000009,1,1,0.512,1.0,21006.0,-0.08799999999999997,0.08799999999999997,14.66666666666666,1,1,0.012,1.0,45715.0,0.002,0.002,20.0,1,1,0.316,1.0,55391.0,0.016000000000000014,0.016000000000000014,5.333333333333338,1,1,15.777,1.0,41074.0,-2.2230000000000008,2.2230000000000008,12.350000000000003,0,1,4,0.14925,0.029659526294261683,0.111,0.194,0.14925,0.029659526294261683,0.1521684921394702,0.14925,1.0,4,0,1.0,1.0,0,10328.0,15900.75,0,4,0.358,0.20161845153655952,0.11,0.596,0.358,0.20161845153655952,0.4108698090636497,0.358,1.0,4,0,1.0,1.0,0,5673.0,13022.0,0,4,-0.21600000000000003,0.15829718885690927,-0.462,-0.02,-0.21600000000000003,0.15829718885690927,0.26779469748297857,0.21600000000000003,1.0,4,0,1.0,1.0,0,27611.0,33520.25,0,4,50.042,0.2712535714050587,49.651,50.39,0.04200000000000159,0.2712535714050587,0.2744858830614052,0.2339999999999982,1.0,4,0,1.0,1.0,0,24682.0,32076.75,0
34,34,power_law,2.996,1.0,16881.0,-2.004,2.004,40.08,1,1,1.541,1.0,16971.0,-0.4590000000000001,0.4590000000000001,22.950000000000003,1,1,4.168,1.0,16411.0,-0.8319999999999999,0.8319999999999999,16.639999999999997,1,1,2.097,1.0,16263.0,0.09699999999999998,0.09699999999999998,4.849999999999999,1,1,0.483,1.0,18128.0,-0.11699999999999999,0.11699999999999999,19.5,1,1,0.017,1.0,45678.0,0.007000000000000001,0.007000000000000001,70.0,1,1,0.316,1.0,51699.0,0.016000000000000014,0.016000000000000014,5.333333333333338,1,1,16.439,1.0,37938.0,-1.561,1.561,8.67222222222222,1,1,4,0.128,0.08317752100177067,0.036,0.263,0.128,0.08317752100177067,0.15265156402736266,0.128,1.0,4,0,1.0,1.0,0,9915.0,21458.25,0,4,0.21425,0.13560489482315893,0.085,0.421,0.21425,0.13560489482315893,0.2535581787282753,0.21425,1.0,4,0,1.0,1.0,0,1566.0,8266.25,0,4,0.13925,0.08731086702123626,0.062,0.279,0.13925,0.08731086702123626,0.1643586018436516,0.13925,1.0,4,0,1.0,1.0,0,33975.0,38638.25,0,4,50.176,0.37189985211075477,49.559,50.554,0.17600000000000016,0.37189985211075477,0.4114431917045187,0.3965000000000014,1.0,4,0,1.0,1.0,0,14806.0,23632.25,0
35,35,power_law,5.444,1.0,17886.0,0.44399999999999995,0.44399999999999995,8.879999999999999,1,1,2.21,1.0,17581.0,0.20999999999999996,0.20999999999999996,10.499999999999998,1,1,4.26,1.0,3048.0,-0.7400000000000002,0.7400000000000002,14.800000000000004,1,1,1.854,1.0,1754.0,-0.1459999999999999,0.1459999999999999,7.299999999999995,1,1,0.515,1.0,11773.0,-0.08499999999999996,0.08499999999999996,14.16666666666666,1,1,0.015,1.0,52276.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.295,1.0,49798.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,16.064,1.0,40680.0,-1.936,1.936,10.755555555555556,1,1,4,0.19699999999999998,0.05424481542046208,0.108,0.255,0.19699999999999998,0.05424481542046208,0.20433183794993867,0.19699999999999998,1.0,4,0,1.0,1.0,0,7047.0,9900.0,0,4,0.171,0.061955629284190156,0.121,0.274,0.171,0.061955629284190156,0.18187770616543417,0.171,1.0,4,0,1.0,1.0,0,12013.0,18070.25,0,4,0.03750000000000001,0.189842698042353,-0.252,0.277,0.03750000000000001,0.189842698042353,0.19351098160052832,0.1635,1.0,4,0,1.0,1.0,0,1880.0,13731.25,0,4,50.37325,0.4282279620716045,49.704,50.897,0.3732500000000005,0.4282279620716045,0.5680622765155242,0.5212500000000002,1.0,4,0,1.0,1.0,0,1583.0,15016.75,0
36,36,power_law,4.363,1.0,17379.0,-0.6369999999999996,0.6369999999999996,12.73999999999999,1,1,2.071,1.0,17269.0,0.07100000000000017,0.07100000000000017,3.5500000000000087,1,1,4.862,1.0,16442.0,-0.1379999999999999,0.1379999999999999,2.759999999999998,1,1,2.047,1.0,16061.0,0.04700000000000015,0.04700000000000015,2.3500000000000076,1,1,0.532,1.0,19220.0,-0.06799999999999995,0.06799999999999995,11.333333333333325,1,1,0.007,1.0,45957.0,-0.003,0.003,30.0,1,1,0.322,1.0,53189.0,0.02200000000000002,0.02200000000000002,7.33333333333334,1,1,19.008,1.0,44336.0,1.0079999999999991,1.0079999999999991,5.599999999999995,1,1,4,0.19274999999999998,0.11624838708558498,0.063,0.344,0.19274999999999998,0.11624838708558498,0.22509164800143072,0.19274999999999998,1.0,4,0,1.0,1.0,0,7121.0,15038.25,0,4,0.18975000000000003,0.019330998422223307,0.161,0.215,0.18975000000000003,0.019330998422223307,0.19073214202121258,0.18975000000000003,1.0,4,0,1.0,1.0,0,11377.0,14380.0,0,4,0.0007500000000000041,0.1994020749641287,-0.265,0.273,0.0007500000000000041,0.1994020749641287,0.19940348542590725,0.17675,1.0,4,0,1.0,1.0,0,38011.0,41863.25,0,4,50.065000000000005,0.18405298150260896,49.914,50.369,0.06500000000000128,0.18405298150260896,0.19519349374402797,0.14649999999999963,1.0,4,0,1.0,1.0,0,24970.0,31393.0,0
37,37,power_law,6.194,1.0,10083.0,1.194,1.194,23.88,1,1,2.445,1.0,9307.0,0.44499999999999984,0.44499999999999984,22.249999999999993,1,1,4.272,1.0,10156.0,-0.7279999999999998,0.7279999999999998,14.559999999999995,1,1,1.929,1.0,11058.0,-0.07099999999999995,0.07099999999999995,3.5499999999999976,1,1,0.528,1.0,10113.0,-0.07199999999999995,0.07199999999999995,11.999999999999993,1,1,0.008,1.0,25980.0,-0.002,0.002,20.0,1,1,0.31,1.0,31523.0,0.010000000000000009,0.010000000000000009,3.3333333333333366,1,1,18.401,1.0,25964.0,0.4009999999999998,0.4009999999999998,2.227777777777777,1,1,4,0.14625,0.04076380134383936,0.077,0.179,0.14625,0.04076380134383936,0.15182473448025524,0.14625,1.0,4,0,1.0,1.0,0,6974.0,14779.0,0,4,0.166,0.06398437309218556,0.056,0.214,0.166,0.06398437309218556,0.17790446874657198,0.166,1.0,4,0,1.0,1.0,0,7074.0,11771.0,0,4,-0.050499999999999996,0.1570390078929436,-0.287,0.155,-0.050499999999999996,0.1570390078929436,0.16495908583645824,0.128,1.0,4,0,1.0,1.0,0,31112.0,34131.5,0,4,50.1805,0.1346653259009152,49.966,50.302,0.18049999999999855,0.1346653259009152,0.22519991119003396,0.197499999999998,1.0,4,0,1.0,1.0,0,16992.0,18247.75,0
38,38,power_law,4.017,1.0,16544.0,-0.9829999999999997,0.9829999999999997,19.659999999999993,1,1,2.055,1.0,17142.0,0.05500000000000016,0.05500000000000016,2.750000000000008,1,1,4.12,1.0,16323.0,-0.8799999999999999,0.8799999999999999,17.599999999999998,1,1,1.877,1.0,16567.0,-0.123,0.123,6.15,1,1,0.534,1.0,22429.0,-0.06599999999999995,0.06599999999999995,10.999999999999991,1,1,0.012,1.0,40464.0,0.002,0.002,20.0,1,1,0.314,1.0,47562.0,0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,18.083,1.0,41852.0,0.08299999999999841,0.08299999999999841,0.46111111111110226,1,1,4,0.13825,0.08522433631305086,0.03,0.246,0.13825,0.08522433631305086,0.1624076660752195,0.13825,1.0,4,0,1.0,1.0,0,3766.0,14531.5,0,4,0.19999999999999998,0.09441398201537737,0.072,0.328,0.19999999999999998,0.09441398201537737,0.22116509670379728,0.19999999999999998,1.0,4,0,1.0,1.0,0,8423.0,15189.0,0,4,-0.0002500000000000002,0.45947218359765807,-0.492,0.729,-0.0002500000000000002,0.45947218359765807,0.45947225161047534,0.37825,0.75,3,0,1.0,1.0,0,26686.0,32951.5,0,4,50.473749999999995,0.3349211660973373,50.238,51.052,0.473749999999999,0.3349211660973373,0.5801820834875887,0.473749999999999,1.0,4,0,1.0,1.0,0,27753.0,31184.5,0
39,39,power_law,3.488,1.0,17666.0,-1.512,1.512,30.240000000000002,1,1,1.73,1.0,18189.0,-0.27,0.27,13.5,1,1,5.391,1.0,14450.0,0.391,0.391,7.82,1,1,2.225,1.0,14087.0,0.2250000000000001,0.2250000000000001,11.250000000000004,1,1,0.514,1.0,16237.0,-0.08599999999999997,0.08599999999999997,14.333333333333329,1,1,0.018,1.0,37774.0,0.007999999999999998,0.007999999999999998,79.99999999999999,1,1,0.306,1.0,37408.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,16.09,1.0,37925.0,-1.9100000000000001,1.9100000000000001,10.61111111111111,1,1,4,0.10375000000000001,0.07044279594110386,0.039,0.222,0.10375000000000001,0.07044279594110386,0.12540434601719352,0.10375000000000001,1.0,4,0,1.0,1.0,0,6348.0,19587.5,0,4,0.218,0.06440108694734896,0.115,0.274,0.218,0.06440108694734896,0.22731365995029865,0.218,1.0,4,0,1.0,1.0,0,8878.0,14405.75,0,4,0.16699999999999998,0.13211547978946298,-0.035,0.297,0.16699999999999998,0.13211547978946298,0.2129401324316297,0.1845,1.0,4,0,1.0,1.0,0,27542.0,34081.75,0,4,50.858000000000004,0.22445823664993872,50.538,51.12,0.8579999999999988,0.22445823664993872,0.8868740045801308,0.8579999999999988,0.75,3,0,1.0,1.0,0,14541.0,16206.25,0
40,40,power_law,4.187,1.0,13153.0,-0.8129999999999997,0.8129999999999997,16.259999999999994,1,1,1.684,1.0,14505.0,-0.31600000000000006,0.31600000000000006,15.800000000000002,1,1,3.837,1.0,8216.0,-1.1629999999999998,1.1629999999999998,23.259999999999998,1,1,1.948,1.0,13175.0,-0.052000000000000046,0.052000000000000046,2.6000000000000023,1,1,0.459,1.0,12210.0,-0.14099999999999996,0.14099999999999996,23.499999999999993,1,1,0.012,1.0,33974.0,0.002,0.002,20.0,1,1,0.293,1.0,5751.0,-0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,17.389,1.0,4846.0,-0.6110000000000007,0.6110000000000007,3.394444444444448,1,1,4,0.196,0.04680277769534625,0.122,0.247,0.196,0.04680277769534625,0.2015105456297511,0.196,1.0,4,0,1.0,1.0,0,9236.0,15588.75,0,4,0.17600000000000002,0.0483735464897913,0.134,0.258,0.17600000000000002,0.0483735464897913,0.1825267103741258,0.17600000000000002,1.0,4,0,1.0,1.0,0,5387.0,6727.0,0,4,0.09375,0.19212804974807818,-0.185,0.358,0.09375,0.19212804974807818,0.2137808457275815,0.18625,1.0,4,0,1.0,1.0,0,2855.0,20886.25,0,4,50.37325,0.13242615866965238,50.257,50.592,0.37324999999999875,0.13242615866965238,0.39604576755723453,0.37324999999999875,1.0,4,0,1.0,1.0,0,6907.0,10812.25,0
41,41,power_law,6.04,1.0,18148.0,1.04,1.04,20.8,1,1,2.393,1.0,18264.0,0.3929999999999998,0.3929999999999998,19.64999999999999,1,1,5.503,1.0,16394.0,0.5030000000000001,0.5030000000000001,10.060000000000002,1,1,2.108,1.0,16152.0,0.1080000000000001,0.1080000000000001,5.400000000000005,1,1,0.538,1.0,16692.0,-0.061999999999999944,0.061999999999999944,10.333333333333325,1,1,0.011,1.0,44249.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.287,1.0,57177.0,-0.013000000000000012,0.013000000000000012,4.3333333333333375,1,1,17.472,1.0,39452.0,-0.5279999999999987,0.5279999999999987,2.933333333333326,1,1,4,0.25675000000000003,0.15404767930741442,0.046,0.481,0.25675000000000003,0.15404767930741442,0.2994181858204341,0.25675000000000003,1.0,4,0,1.0,1.0,0,6660.0,14481.5,0,4,0.246,0.0940664658632395,0.169,0.406,0.246,0.0940664658632395,0.2633714107491548,0.246,1.0,4,0,1.0,1.0,0,9399.0,13812.0,0,4,-0.12575000000000003,0.31106219233458765,-0.529,0.319,-0.12575000000000003,0.31106219233458765,0.3355186283949075,0.28525,1.0,4,0,1.0,1.0,0,25040.0,31977.5,0,4,50.182500000000005,0.4674807482667074,49.682,50.923,0.182500000000001,0.4674807482667074,0.5018411103128171,0.3865000000000016,1.0,4,0,1.0,1.0,0,20722.0,26340.5,0
42,42,power_law,3.711,1.0,13710.0,-1.2890000000000001,1.2890000000000001,25.78,1,1,1.749,1.0,14550.0,-0.2509999999999999,0.2509999999999999,12.549999999999994,1,1,5.593,1.0,15285.0,0.593,0.593,11.86,1,1,2.36,1.0,17063.0,0.3599999999999999,0.3599999999999999,17.999999999999993,1,1,0.527,1.0,22266.0,-0.07299999999999995,0.07299999999999995,12.166666666666659,1,1,0.01,1.0,34089.0,0.0,0.0,0.0,1,1,0.307,1.0,9498.0,0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,15.013,1.0,29373.0,-2.987,2.987,16.594444444444445,0,1,4,0.14450000000000002,0.08978167964568273,0.059,0.277,0.14450000000000002,0.08978167964568273,0.17012054549642147,0.14450000000000002,1.0,4,0,1.0,1.0,0,4875.0,16513.25,0,4,0.23550000000000001,0.09972336737194547,0.096,0.346,0.23550000000000001,0.09972336737194547,0.2557440126376373,0.23550000000000001,1.0,4,0,1.0,1.0,0,6762.0,10479.0,0,4,-0.011249999999999996,0.18501537098306184,-0.228,0.265,-0.011249999999999996,0.18501537098306184,0.1853570878062126,0.16175,1.0,4,0,1.0,1.0,0,15642.0,24882.5,0,4,49.94425,0.23615818321625134,49.541,50.143,-0.05575000000000152,0.23615818321625132,0.2426494384910064,0.17375000000000007,1.0,4,0,1.0,1.0,0,12303.0,21168.75,0
43,43,power_law,4.453,1.0,17272.0,-0.5469999999999997,0.5469999999999997,10.939999999999994,1,1,2.032,1.0,17401.0,0.03200000000000003,0.03200000000000003,1.6000000000000014,1,1,5.183,1.0,18307.0,0.18299999999999983,0.18299999999999983,3.6599999999999966,1,1,2.183,1.0,18219.0,0.18299999999999983,0.18299999999999983,9.149999999999991,1,1,0.549,1.0,20036.0,-0.050999999999999934,0.050999999999999934,8.49999999999999,1,1,0.011,1.0,52084.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.314,1.0,58719.0,0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,19.103,1.0,43471.0,1.1030000000000015,1.1030000000000015,6.127777777777786,1,1,4,0.17675,0.0848686485105071,0.054,0.288,0.17675,0.0848686485105071,0.19606950298299836,0.17675,1.0,4,0,1.0,1.0,0,7830.0,13635.75,0,4,0.197,0.027340446228984627,0.17,0.241,0.197,0.027340446228984627,0.19888815952690597,0.197,1.0,4,0,1.0,1.0,0,13163.0,16432.5,0,4,-0.13325,0.21555437249102605,-0.427,0.18,-0.13325,0.21555437249102605,0.2534151731842433,0.22325,1.0,4,0,1.0,1.0,0,22036.0,31345.75,0,4,50.139250000000004,0.3168322702945528,49.614,50.43,0.13924999999999876,0.31683227029455274,0.3460827213254083,0.33225000000000016,1.0,4,0,1.0,1.0,0,19711.0,36264.0,0
44,44,power_law,5.186,1.0,16185.0,0.18599999999999994,0.18599999999999994,3.719999999999999,1,1,2.092,1.0,15676.0,0.09200000000000008,0.09200000000000008,4.600000000000004,1,1,2.148,1.0,13109.0,-2.852,2.852,57.04,0,1,1.421,1.0,13880.0,-0.579,0.579,28.95,0,1,0.498,1.0,17637.0,-0.10199999999999998,0.10199999999999998,17.0,1,1,0.011,1.0,52744.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.298,1.0,49774.0,-0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,16.666,1.0,35969.0,-1.3339999999999996,1.3339999999999996,7.411111111111109,1,1,4,0.19774999999999998,0.0752940070656357,0.079,0.282,0.19774999999999998,0.0752940070656357,0.21159926748455438,0.19774999999999998,1.0,4,0,1.0,1.0,0,9264.0,14474.75,0,4,0.08025,0.042657795301679624,0.021,0.137,0.08025,0.042657795301679624,0.09088316675820667,0.08025,1.0,4,0,1.0,1.0,0,10658.0,19585.25,0,4,-0.19324999999999998,0.23738615692579884,-0.585,0.051,-0.19324999999999998,0.23738615692579884,0.30610088206341385,0.21875,1.0,4,0,1.0,1.0,0,28890.0,34250.75,0,4,49.963249999999995,0.3850301124587527,49.305,50.28,-0.03675000000000139,0.3850301124587526,0.3867799762138674,0.31074999999999875,1.0,4,0,1.0,1.0,0,26456.0,35102.75,0
45,45,power_law,2.76,1.0,17726.0,-2.24,2.24,44.800000000000004,0,1,1.565,1.0,17686.0,-0.43500000000000005,0.43500000000000005,21.750000000000004,1,1,5.482,1.0,18442.0,0.4820000000000002,0.4820000000000002,9.640000000000004,1,1,2.249,1.0,17233.0,0.2490000000000001,0.2490000000000001,12.450000000000006,1,1,0.526,1.0,19958.0,-0.07399999999999995,0.07399999999999995,12.333333333333327,1,1,0.008,1.0,5286.0,-0.002,0.002,20.0,1,1,0.317,1.0,36596.0,0.017000000000000015,0.017000000000000015,5.666666666666672,1,1,18.743,1.0,36204.0,0.7429999999999986,0.7429999999999986,4.12777777777777,1,1,4,0.08275,0.03656757443418964,0.041,0.132,0.08275,0.03656757443418964,0.09046960815655167,0.08275,1.0,4,0,1.0,1.0,0,7365.0,16314.25,0,4,0.25725,0.12010490206482,0.151,0.461,0.25725,0.12010490206482,0.28390623452118835,0.25725,1.0,4,0,1.0,1.0,0,4408.0,10228.75,0,4,-0.16825,0.2869245327607941,-0.651,0.103,-0.16825,0.2869245327607941,0.3326165209366486,0.21975,0.75,3,0,1.0,1.0,0,6928.0,23502.5,0,4,50.2825,0.18420437019788832,50.114,50.593,0.28250000000000064,0.18420437019788832,0.33724990733875826,0.28250000000000064,1.0,4,0,1.0,1.0,0,25878.0,27381.75,0
