simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
33,gaussian,0.338637003,0.147924945,0.094463431,0.257968127,0.258532371,0.009960159,0.010793669,0.608416081,0.104180787
33,power_law,0.406828803,0.140091407,0.083683683,0.257968127,0.258173649,0.009960159,0.0107843,0.743008002,0.084398555
34,exponential,0.389413932,0.139639977,0.085544772,0.264940239,0.266102092,0.012948207,0.013786448,0.659259265,0.090137779
34,gaussian,0.352731339,0.143773423,0.089392356,0.264940239,0.266330335,0.012948207,0.013695001,0.59459064,0.098319964
34,power_law,0.418049172,0.136326244,0.081771414,0.264940239,0.265715762,0.012948207,0.013738515,0.707839056,0.08346529
35,exponential,0.410843853,0.125613593,0.078996234,0.247011952,0.246898936,0.005976096,0.0068125,0.68050687,0.087406844
35,gaussian,0.380140487,0.128845148,0.082746385,0.247011952,0.244570063,0.005976096,0.006757314,0.618957745,0.095455564
35,power_law,0.420969438,0.124529481,0.077072166,0.247011952,0.246527204,0.005976096,0.006917393,0.712562528,0.082906078
36,exponential,0.418057665,0.132239764,0.083971345,0.259960159,0.260672031,0.007968127,0.008854395,0.672746119,0.091991234
36,gaussian,0.379521015,0.136548089,0.087990634,0.259960159,0.260542331,0.007968127,0.008833043,0.608283238,0.100644517
36,power_law,0.452730332,0.128239784,0.08046463,0.259960159,0.260515936,0.007968127,0.008830833,0.725668472,0.084225171
37,exponential,0.484595702,0.127355108,0.080131314,0.255976096,0.25694497,0.005976096,0.006871638,0.717738198,0.090889125
37,gaussian,0.446322589,0.131999034,0.084991906,0.255976096,0.257276519,0.005976096,0.006883746,0.653882654,0.100646238
37,power_law,0.515172856,0.123519582,0.076792714,0.255976096,0.25679037,0.005976096,0.006867966,0.759570102,0.083884187
38,exponential,0.477199618,0.124997948,0.078213519,0.266932271,0.268877677,0.00498008,0.005874626,0.692142977,0.093447268
38,gaussian,0.435226509,0.129918826,0.083136492,0.266932271,0.268816017,0.00498008,0.005861834,0.622024516,0.103543751
38,power_law,0.511389173,0.120841603,0.074926646,0.266932271,0.268475504,0.00498008,0.005902888,0.743344486,0.085323247
39,exponential,0.43134719,0.135293522,0.084311013,0.259960159,0.26094055,0.008964143,0.009848823,0.69320788,0.092127458
39,gaussian,0.389212996,0.140216235,0.089132766,0.259960159,0.261170039,0.008964143,0.009827783,0.623993328,0.101991684
39,power_law,0.475376427,0.129950307,0.079247829,0.259960159,0.26118473,0.008964143,0.009826164,0.755575537,0.08223171
40,exponential,0.405998272,0.135007568,0.082613986,0.247011952,0.247981356,0.008964143,0.009800921,0.694823699,0.08803603
40,gaussian,0.378621306,0.138083707,0.086298979,0.247011952,0.24810676,0.008964143,0.009797529,0.648781803,0.094443822
40,power_law,0.423567379,0.132995986,0.08073552,0.247011952,0.248094279,0.008964143,0.009803785,0.719833543,0.08435156
41,exponential,0.504739173,0.12137065,0.076780764,0.256972112,0.258642586,0.00498008,0.0058905,0.713961822,0.089303886
