simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
52,exponential,0.436990083,0.148771088,0.095954709,0.225099602,0.227208728,0.011952191,0.012707265,0.695007822,0.095951053
52,gaussian,0.416769687,0.151419066,0.099346721,0.225099602,0.227312905,0.011952191,0.012727154,0.660488344,0.101235478
52,power_law,0.448368282,0.147260114,0.094236913,0.225099602,0.227293109,0.011952191,0.012753081,0.711561194,0.09331087
53,exponential,0.394982998,0.149254861,0.095757067,0.233067729,0.234079152,0.010956175,0.011947522,0.669619413,0.096624398
53,gaussian,0.375769759,0.151606247,0.098715345,0.233067729,0.234695095,0.010956175,0.011756723,0.635576344,0.101480552
53,power_law,0.408870307,0.14753195,0.093909106,0.233067729,0.234730391,0.010956175,0.011778449,0.693773214,0.093025311
54,exponential,0.425997782,0.144630472,0.094343798,0.238047809,0.23887528,0.008964143,0.009881972,0.689916665,0.095932184
54,gaussian,0.405874179,0.14714389,0.097377769,0.238047809,0.239016808,0.008964143,0.009775959,0.652272896,0.101588463
54,power_law,0.454137349,0.141040783,0.090536325,0.238047809,0.239069814,0.008964143,0.009806773,0.731583385,0.089254437
55,exponential,0.46796625,0.137079513,0.094306905,0.231075697,0.232863297,0.00498008,0.005872012,0.659657969,0.102726765
55,gaussian,0.442680575,0.140299154,0.097234109,0.231075697,0.232724446,0.00498008,0.005873413,0.628966295,0.107258693
55,power_law,0.487620348,0.13452373,0.092551852,0.231075697,0.232821277,0.00498008,0.005851812,0.676755166,0.100113263
56,exponential,0.41473845,0.137086856,0.095542426,0.247011952,0.247482414,0.003984064,0.004899869,0.619878697,0.103712972
56,gaussian,0.395736906,0.139294464,0.097778862,0.247011952,0.247754077,0.003984064,0.004928691,0.588437316,0.107917027
56,power_law,0.431773657,0.13507703,0.093690287,0.247011952,0.247591758,0.003984064,0.004912039,0.650749759,0.099412348
57,exponential,0.417190796,0.136636185,0.096002446,0.252988048,0.253142524,0.00498008,0.00589769,0.641594426,0.099565525
57,gaussian,0.401080778,0.138511761,0.098120662,0.252988048,0.25301992,0.00498008,0.005929252,0.613153917,0.103440524
57,power_law,0.43319911,0.134746591,0.094335594,0.252988048,0.252858379,0.00498008,0.005863577,0.663197139,0.096518263
58,exponential,0.417704657,0.145034681,0.096672685,0.241035857,0.242571869,0.008964143,0.009778916,0.649216996,0.100968045
58,gaussian,0.399385479,0.147298431,0.099720911,0.241035857,0.242611834,0.008964143,0.009794696,0.613218106,0.106022427
58,power_law,0.433063427,0.143109164,0.09461585,0.241035857,0.242295692,0.008964143,0.00979591,0.679812088,0.096464416
59,exponential,0.444387136,0.140624269,0.093924761,0.225099602,0.226121514,0.006972112,0.007831393,0.675869425,0.098952376
59,gaussian,0.423724355,0.14321525,0.096888972,0.225099602,0.22621903,0.006972112,0.007865725,0.64167307,0.104041344
59,power_law,0.465953611,0.137868047,0.091882629,0.225099602,0.226100535,0.006972112,0.007850224,0.699477812,0.095280604
60,exponential,0.434445545,0.141602118,0.09661063,0.242031873,0.243864853,0.005976096,0.006865102,0.642702466,0.104308935
60,gaussian,0.416101706,0.143880235,0.099226735,0.242031873,0.24399614,0.005976096,0.006880167,0.612189509,0.108671654
60,power_law,0.452296932,0.139349406,0.094454689,0.242031873,0.243953903,0.005976096,0.006860309,0.670528786,0.100164825
61,exponential,0.381375087,0.150623743,0.100440114,0.248007968,0.249784674,0.008964143,0.009827814,0.630944349,0.103792139
61,gaussian,0.362799672,0.152868403,0.102865948,0.248007968,0.250412786,0.008964143,0.009625623,0.599832607,0.108078519
61,power_law,0.396845285,0.148728465,0.098482286,0.248007968,0.249630945,0.008964143,0.009808672,0.654942889,0.100360779
62,exponential,0.484327543,0.134670444,0.093801091,0.227091633,0.228033429,0.00498008,0.005890812,0.673360411,0.101031125
62,gaussian,0.457266364,0.138158845,0.097573233,0.227091633,0.228473917,0.00498008,0.005846022,0.633602269,0.107003298
62,power_law,0.500955478,0.132481419,0.091477627,0.227091633,0.228011143,0.00498008,0.00590432,0.704787392,0.096047978
63,exponential,0.412367206,0.142703588,0.095169489,0.226095618,0.226549396,0.007968127,0.008821277,0.661318001,0.097754419
63,gaussian,0.393133473,0.145020191,0.097771941,0.226095618,0.22724365,0.007968127,0.008859966,0.628454248,0.102387394
63,power_law,0.435672378,0.13984519,0.092290062,0.226095618,0.227327253,0.007968127,0.008831393,0.692644577,0.093123819
64,exponential,0.464751603,0.137818012,0.09551878,0.252988048,0.253646539,0.003984064,0.004925766,0.666644712,0.104159811
64,gaussian,0.431404936,0.14204627,0.099145851,0.252988048,0.253516777,0.003984064,0.0049563,0.626751076,0.110216291
64,power_law,0.50243439,0.132878118,0.092234834,0.252988048,0.254052882,0.003984064,0.005000405,0.696794283,0.099337952
