simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
23,power_law,0.454315606,0.105358962,0.044419394,0.28685259,0.287130011,0.005976096,0.006822647,0.827870399,0.05807838
24,exponential,0.382681873,0.114491118,0.055621968,0.273904382,0.275560726,0.007968127,0.008840575,0.63010073,0.081754544
24,gaussian,0.319452564,0.120211629,0.061238889,0.273904382,0.275253611,0.007968127,0.008741658,0.526732063,0.092474865
24,power_law,0.482460669,0.104830815,0.044898697,0.273904382,0.275371234,0.007968127,0.008760116,0.823342613,0.056498389
25,exponential,0.358078156,0.120672737,0.060126004,0.268924303,0.269649558,0.007968127,0.008846147,0.626267435,0.086490776
25,gaussian,0.300941128,0.12592877,0.06669417,0.268924303,0.269821682,0.007968127,0.008841322,0.515145313,0.098513358
25,power_law,0.428080828,0.113903065,0.049571363,0.268924303,0.269267306,0.007968127,0.008853119,0.797858252,0.063608819
26,exponential,0.487747421,0.092927684,0.049917841,0.273904382,0.274491191,0.001992032,0.002961187,0.624368959,0.085047237
26,gaussian,0.403935293,0.100242004,0.055977861,0.273904382,0.274797342,0.001992032,0.00295104,0.503372378,0.097790103
26,power_law,0.633983955,0.078551249,0.03673368,0.273904382,0.274496452,0.001992032,0.002959661,0.838223765,0.055813188
27,exponential,0.410075227,0.103380001,0.053144309,0.294820717,0.29513468,0.003984064,0.004907059,0.62051466,0.085109646
27,gaussian,0.332951354,0.109930188,0.059265446,0.294820717,0.295268271,0.003984064,0.004835751,0.484847541,0.099162889
27,power_law,0.526038372,0.092663737,0.041440412,0.294820717,0.294620051,0.003984064,0.004883933,0.848551743,0.053766705
28,exponential,0.325188877,0.122170466,0.05778503,0.292828685,0.294577969,0.007968127,0.008820655,0.614444674,0.087202416
28,gaussian,0.265320976,0.127474681,0.063777234,0.292828685,0.294128081,0.007968127,0.008817449,0.494555246,0.09984401
28,power_law,0.439533554,0.111339668,0.045599568,0.292828685,0.293942978,0.007968127,0.008817667,0.837975333,0.056529577
29,exponential,0.369115143,0.117604927,0.060239811,0.277888446,0.278695001,0.005976096,0.006828312,0.571209653,0.096088794
29,gaussian,0.295517526,0.124275513,0.066617927,0.277888446,0.277917393,0.005976096,0.006881599,0.455825807,0.108247834
29,power_law,0.522289779,0.102337012,0.043937204,0.277888446,0.278254202,0.005976096,0.006843906,0.858996449,0.055101735
30,exponential,0.399270117,0.108791206,0.054612753,0.252988048,0.253868215,0.00498008,0.005913564,0.624057124,0.084750001
30,gaussian,0.334266914,0.11452604,0.060367681,0.252988048,0.254068289,0.00498008,0.005956922,0.515201596,0.096240834
30,power_law,0.506693527,0.098585395,0.043053882,0.252988048,0.253990818,0.00498008,0.005894204,0.823597014,0.058053947
31,exponential,0.419682358,0.103164707,0.054030024,0.267928287,0.268562531,0.003984064,0.004913907,0.600447988,0.086698966
31,gaussian,0.352978196,0.108932563,0.059252628,0.267928287,0.268503455,0.003984064,0.004923929,0.490592013,0.097894915
31,power_law,0.576529422,0.088127182,0.04052998,0.267928287,0.268681462,0.003984064,0.004890718,0.816148545,0.058811302
32,exponential,0.315177624,0.124754804,0.061343253,0.291832669,0.292812531,0.008964143,0.009810632,0.577021558,0.090685915
32,gaussian,0.254568341,0.130158407,0.066955838,0.291832669,0.292356698,0.008964143,0.009746234,0.460115609,0.102454516
32,power_law,0.438833672,0.112931243,0.047231207,0.291832669,0.292668233,0.008964143,0.009865507,0.833798305,0.056845808
33,exponential,0.373369177,0.116610931,0.059052748,0.288844622,0.289578436,0.006972112,0.007840637,0.604010618,0.089366871
33,gaussian,0.306969067,0.122633661,0.065358285,0.288844622,0.289834941,0.006972112,0.00785564,0.489955157,0.101423586
33,power_law,0.486961531,0.105513578,0.046654037,0.288844622,0.289570281,0.006972112,0.00784789,0.816627088,0.060813833
34,exponential,0.304122309,0.125819949,0.061449702,0.291832669,0.293116005,0.009960159,0.010808983,0.561372853,0.089537205
34,gaussian,0.25288347,0.130369866,0.066085804,0.291832669,0.293313838,0.009960159,0.010749969,0.455234919,0.099783885
34,power_law,0.427933994,0.114079108,0.048453136,0.291832669,0.291945873,0.009960159,0.010394485,0.81583359,0.058017764
35,exponential,0.367007227,0.109484832,0.055709195,0.275896414,0.275776986,0.005976096,0.006848263,0.593219033,0.084377166
